# 0.298550 -2.0240557 0
# 0.839759 -0.669981 0
# 1.776648 -0.856919 0
# 2.729676 -1.013058 0
# 3.588657 -1.466057 0
# 4.566778 -1.274397 0
# 5.548086 -1.466831 0
# 6.246263 -0.779688 0
# 6.545694 -0.042727 0
# 5.579506 -0.044207 0
# 4.859897 -0.206367 0
# 3.917354 -0.428664 0
# 2.964692 -0.196729 0
# 1.970323 -0.296468 0
# 0.980422 -0.169988 0


1.958321893895372590e+00 -2.589652440964777202e+00 0.000000000000000000e+00
2.923537134812212557e+00 -2.596083015879447231e+00 0.000000000000000000e+00
3.790633386814183492e+00 -2.314380623272979332e+00 0.000000000000000000e+00
4.638670476667009268e+00 -1.952439259597289034e+00 0.000000000000000000e+00
5.292147541354987439e+00 -1.438651778506867540e+00 0.000000000000000000e+00
5.889454081460100632e+00 -1.178430324911600380e+00 0.000000000000000000e+00
6.011261736391856125e+00 -7.049772546971038167e-01 0.000000000000000000e+00
6.221778845630403509e+00 6.597976018291401568e-03 0.000000000000000000e+00
6.043756136384072164e+00 3.626794019517705636e-01 0.000000000000000000e+00
5.899533061708364556e+00 9.166776368667844954e-01 0.000000000000000000e+00
5.578654890031470082e+00 1.463829231232814498e+00 0.000000000000000000e+00
5.271636157756041996e+00 1.805378913483111969e+00 0.000000000000000000e+00
4.779054782653003208e+00 2.178654923128585441e+00 0.000000000000000000e+00
3.769346176093690381e+00 2.620404690297116090e+00 0.000000000000000000e+00
3.013919113285301599e+00 2.766735994413549005e+00 0.000000000000000000e+00
