1.470373489999998555e-02 2.568756000000009055e-04 2.844100000000012699e-04 5.096881684248202090e-04 5.352045478951250558e-04 5.537846619946997081e-04
9.472108436999924219e-01 -9.542444999999982747e-03 8.065208999999974029e-04 4.915794172387270497e-03 6.369524235585528882e-02 6.300400421388260841e-02
1.879797080099999240e+00 -1.029002990000001116e-02 1.333048899999999745e-03 9.315455234890914274e-03 1.286958153412345041e-01 1.232642470238051874e-01
2.812578197799993074e+00 -1.541982080000002010e-02 5.781194999999893138e-04 1.374586423321803690e-02 1.906186572531563816e-01 1.832754871726469115e-01
3.745318313199985205e+00 -1.950291010000007597e-02 1.065130400000012132e-03 1.838461807939971090e-02 2.495905567781809276e-01 2.403849882789868830e-01
4.677211052400005009e+00 -2.634174299999993488e-02 2.071117200000011701e-03 2.324783861065085611e-02 3.119803966483168933e-01 3.053761146395186366e-01
5.607281430699964986e+00 -3.212349159999989406e-02 4.390858800000042861e-03 2.821279737767617979e-02 3.774407777059284874e-01 3.661080313164425948e-01
6.537254248300005344e+00 -3.428555180000016078e-02 6.596425600000054359e-03 3.320030262986327363e-02 4.444028353288558830e-01 4.257842282939298673e-01
7.466538795499992887e+00 -3.882211940000000749e-02 7.462686399999975476e-03 3.827985099250628964e-02 5.078065895930448104e-01 4.929304607991819576e-01
8.394751019299956596e+00 -4.147153509999988025e-02 6.449166100000053477e-03 4.371855378105135581e-02 5.666123276861922964e-01 5.589113519151044374e-01
9.323752770600021833e+00 -3.772998330000007505e-02 1.091203130000003435e-02 4.834242571241198494e-02 6.313691956648646020e-01 6.260130147982894133e-01
1.025150370810000489e+01 -3.862089110000005432e-02 1.225770249999999680e-02 5.300912753274018147e-02 6.976915618734705893e-01 6.887335879573043274e-01
1.117849741440001488e+01 -3.681325909999983576e-02 1.861236310000004279e-02 5.841310130069427703e-02 7.665363925413327673e-01 7.507804777898451354e-01
1.210487166869996400e+01 -3.802704939999990846e-02 2.201626799999986672e-02 6.412643527871701721e-02 8.346425086888801248e-01 8.159853051821278624e-01
1.303054594849998615e+01 -3.832924450000015776e-02 2.685852520000012178e-02 6.884671294480849968e-02 9.033019827955045544e-01 8.783586359135355792e-01
1.395678884000001041e+01 -4.429531309999992089e-02 2.914278389999979194e-02 7.417425258547387379e-02 9.697792932196894755e-01 9.496806017347561024e-01
1.488048026549996905e+01 -4.665612670000012646e-02 3.277236880000024277e-02 8.095489456081092494e-02 1.041183138696839983e+00 1.016879356247695654e+00
1.580531241919998742e+01 -4.760860399999992942e-02 3.760616379999991848e-02 8.709735762709293339e-02 1.117416463088308554e+00 1.085665136516636320e+00
1.672928719870001402e+01 -5.043681320000006213e-02 3.777819560000007792e-02 9.307706670400921201e-02 1.195370755747724223e+00 1.156158888251102246e+00
1.765130677929999337e+01 -4.920423509999999334e-02 3.879924469999997821e-02 9.986205500105506394e-02 1.261415867349325870e+00 1.218828771767638042e+00
1.857447336590004383e+01 -4.745206289999982091e-02 4.797387849999995568e-02 1.065661027670620764e-01 1.334112803022228899e+00 1.289246828201602524e+00
1.949706592510005976e+01 -4.792592160000004597e-02 5.150473030000001645e-02 1.121843147178673283e-01 1.403904398738933024e+00 1.357843385215560028e+00
2.041681939019994729e+01 -5.476680849999980560e-02 5.517215650000002747e-02 1.178865006211691491e-01 1.490696381816553950e+00 1.425107207561827183e+00
2.133648714669995528e+01 -5.576472149999999600e-02 5.954984509999988740e-02 1.252190123922107545e-01 1.557755959705724225e+00 1.496315365923760021e+00
2.225619876860010038e+01 -6.353220900000002003e-02 6.321942919999996857e-02 1.326102335998177728e-01 1.630260601423496825e+00 1.561934331850385105e+00
2.317656293020011304e+01 -6.598333010000020926e-02 6.926005610000028623e-02 1.389802323926934702e-01 1.702580285106116254e+00 1.636739554650738615e+00
2.409571469889992912e+01 -7.015091109999982422e-02 7.041713100000049352e-02 1.454104114018634764e-01 1.785341365010682857e+00 1.706576046452664697e+00
2.501490187349999772e+01 -6.443553769999994796e-02 7.336816280000005297e-02 1.522682689243276266e-01 1.859486939786614945e+00 1.758957402387214763e+00
2.593295283669996820e+01 -6.893143410000038274e-02 7.732090450000002335e-02 1.582555655164066821e-01 1.931514277379084543e+00 1.809696849023607168e+00
2.685081192809995088e+01 -7.109124699999984365e-02 8.510418050000027879e-02 1.650945754885671524e-01 1.999237700149770980e+00 1.878157086311160962e+00
2.776659115819997226e+01 -8.072517280000024442e-02 8.801967620000011872e-02 1.728394064960107890e-01 2.074667790096954789e+00 1.942306903308509192e+00
2.868070005799998157e+01 -7.971260099999989690e-02 9.211547050000007397e-02 1.792078391316017372e-01 2.151197553110825389e+00 2.006530116966332766e+00
2.959570236590007042e+01 -8.093712999999981561e-02 9.504104549999933815e-02 1.857690497527782758e-01 2.221683652936428111e+00 2.078642100589587649e+00
3.050984676940004547e+01 -7.951431279999998658e-02 1.019755711999996012e-01 1.944338846321114755e-01 2.296493065125562616e+00 2.150795150015080370e+00
3.142404540259995827e+01 -8.527550989999994890e-02 1.078236794999998943e-01 2.014615225170232060e-01 2.367190399004688306e+00 2.209468989555807283e+00
3.233838505099986094e+01 -8.393706069999984365e-02 1.088976454000004923e-01 2.089272672015942689e-01 2.445778099205272227e+00 2.280347829846272489e+00
3.325017874460006340e+01 -8.474010310000006096e-02 1.128012403999996416e-01 2.172826391089792142e-01 2.523638191265843655e+00 2.366802032515580301e+00
3.416061718590000851e+01 -8.994356679999981896e-02 1.162259870000004192e-01 2.256227404203321463e-01 2.606950939772612941e+00 2.450717379668257312e+00
3.507271424719998265e+01 -9.219848499999969138e-02 1.159388583999999139e-01 2.339455953628747364e-01 2.676804277309598579e+00 2.505922151771052597e+00
3.598207357329995659e+01 -9.534128599999952547e-02 1.226492521000001890e-01 2.441893020734345610e-01 2.747542719116206733e+00 2.568152256064978101e+00
3.689140648909997822e+01 -9.899625999999990544e-02 1.276573379000001396e-01 2.530216321234441956e-01 2.827963181133400283e+00 2.626085383771291415e+00
3.779893127130016239e+01 -1.021879586999999007e-01 1.285003858000000609e-01 2.617426077761753622e-01 2.894984196969866197e+00 2.677144669065771421e+00
