50
Atoms. Timestep: 36100000
1 0.0130114 -0.00554911 0.032108
1 -0.664919 -0.683809 0.315644
1 -0.382803 -1.63142 0.208735
1 -0.945773 -1.06815 -0.391343
1 -1.641 -0.978597 -1.09508
1 -2.16607 -1.62454 -0.534244
1 -3.00288 -1.13207 -0.277152
1 -3.37693 -1.9866 -0.623981
1 -2.84338 -2.80594 -0.841955
1 -2.86263 -3.06689 -1.81012
1 -1.86058 -3.04912 -1.7946
1 -1.69631 -3.25295 -2.76153
1 -0.714827 -3.21379 -2.98071
1 -0.192848 -3.89148 -3.49944
1 0.295123 -3.44439 -2.74862
1 0.91416 -3.0891 -2.04326
1 1.69829 -2.98882 -1.43675
1 1.71371 -3.01313 -0.438812
1 1.67588 -3.171 0.550673
1 0.725367 -2.98137 0.297731
1 0.267949 -2.1861 -0.0916277
1 0.303089 -1.46905 -0.786734
1 0.242622 -0.478812 -0.666531
1 1.01377 -0.0336586 -0.210487
1 1.19411 0.910734 -0.473022
1 1.36057 0.756669 -1.44439
1 1.34477 1.45819 -2.16025
1 1.73492 2.18443 -1.60466
1 1.61881 2.44828 -2.56482
1 1.32335 3.05815 -3.30116
1 0.841125 2.67076 -4.08937
1 0.182406 2.89207 -4.79901
1 0.32546 2.30688 -5.59947
1 0.164627 1.56067 -6.24515
1 0.704902 0.787045 -5.88759
1 1.18869 1.46894 -5.33674
1 1.76356 0.712457 -5.00806
1 2.62965 0.4022 -4.64649
1 2.2196 0.00123498 -3.82786
1 1.55687 -0.642677 -4.20724
1 0.801698 -1.25092 -3.96676
1 0.414882 -2.13171 -3.68288
1 -0.175412 -1.32668 -3.7908
1 0.173033 -0.994144 -2.90457
1 -0.148624 -0.0727331 -2.69326
1 0.511009 -0.439494 -2.05079
1 0.214869 -1.07104 -1.33163
1 0.839724 -0.674758 -0.644458
1 0.450878 -1.52768 -0.301452
1 0.680794 -0.722245 0.243908
