50
Atoms. Timestep: 54600000
1 -0.019661 0.040105 -0.00705209
1 0.945983 0.263122 0.141879
1 1.30669 -0.501094 0.676663
1 0.902809 0.318454 1.09161
1 1.25715 1.12668 0.619162
1 1.02134 1.93327 0.0794041
1 1.6627 1.2657 -0.295774
1 2.30421 1.89151 0.140073
1 2.01364 1.86916 -0.810861
1 1.15318 1.38887 -0.972423
1 1.32323 0.406203 -0.923187
1 2.17421 0.244443 -0.423899
1 1.46613 0.292823 0.286667
1 1.46152 -0.43004 -0.402814
1 1.59349 -0.671176 -1.36649
1 2.40303 -0.780087 -0.773627
1 3.1366 -0.922765 -0.108465
1 2.93977 0.0353275 0.125715
1 3.62969 -0.0466405 0.844818
1 2.95355 -0.585056 1.34899
1 3.22523 -1.54672 1.29812
1 2.60417 -2.13327 0.776866
1 2.30386 -1.32663 0.257088
1 1.80307 -1.83218 -0.454783
1 1.80455 -2.57762 0.213239
1 1.58468 -1.78732 0.786423
1 0.779156 -2.19209 0.351923
1 0.472147 -1.24689 0.246097
1 -0.203778 -0.816334 -0.353328
1 -0.734768 -0.429826 -1.09782
1 -1.00191 0.501586 -0.857658
1 -1.37109 0.570266 -1.77966
1 -2.27932 0.174603 -1.6442
1 -2.65936 -0.159555 -2.50269
1 -3.64782 -0.0362679 -2.50507
1 -3.68167 0.949564 -2.688
1 -4.48737 1.52046 -2.53746
1 -3.72829 1.62989 -1.88143
1 -3.47816 2.51676 -2.2707
1 -3.44372 2.59219 -3.2665
1 -2.79835 3.35417 -3.15224
1 -1.86031 3.01758 -3.25913
1 -2.56323 2.31322 -3.11924
1 -2.08361 2.83056 -2.40345
1 -2.24679 2.28597 -1.58045
1 -2.40199 1.48659 -1.00771
1 -2.16595 0.77645 -0.340171
1 -2.43327 -0.154754 -0.576223
1 -1.4734 0.0511608 -0.801911
1 -0.566152 -0.36945 -0.7424
