50
Atoms. Timestep: 83800000
1 0.0684908 0.0649527 -0.0091503
1 0.683529 -0.305562 -0.711488
1 0.55435 -0.776896 -1.5854
1 1.3388 -1.35546 -1.80231
1 1.3016 -1.381 -2.80603
1 1.87524 -1.95593 -3.40165
1 0.928276 -2.25716 -3.28097
1 1.14859 -3.04681 -2.7172
1 0.722319 -2.24351 -2.3117
1 -0.185406 -2.61257 -2.49273
1 -1.0447 -2.29748 -2.89414
1 -1.61668 -1.58032 -3.28715
1 -2.5611 -1.4822 -2.971
1 -2.51305 -2.03533 -2.13968
1 -2.07217 -2.70553 -1.53226
1 -1.25908 -2.76663 -0.945987
1 -0.671296 -3.58057 -0.868134
1 -0.566074 -4.52878 -1.15628
1 -1.42289 -4.15545 -1.5298
1 -2.37743 -4.2853 -1.23939
1 -2.17025 -3.65456 -1.98531
1 -2.13818 -3.239 -2.89127
1 -2.61858 -3.6254 -3.68344
1 -3.10423 -3.04423 -4.33613
1 -2.68037 -2.43799 -5.01598
1 -2.4829 -2.77092 -5.93341
1 -2.21178 -2.23742 -6.73775
1 -1.453 -2.69437 -6.27349
1 -0.501223 -2.99614 -6.19172
1 -0.132845 -2.98263 -5.25981
1 0.852977 -3.00359 -5.37949
1 0.906235 -3.29024 -4.42367
1 1.22256 -2.37205 -4.18046
1 1.46381 -1.39602 -4.19112
1 2.43199 -1.16539 -4.14337
1 3.19665 -0.724878 -3.68172
1 2.53404 -0.0570311 -3.34926
1 2.10476 0.0221978 -2.44593
1 2.55799 0.346722 -1.61706
1 3.01468 0.22956 -0.732148
1 3.56127 1.01488 -0.438727
1 2.91222 1.04152 0.325824
1 2.0263 1.25501 0.730439
1 1.09162 1.59798 0.782139
1 1.01766 1.11463 1.65316
1 0.263984 1.01202 2.30044
1 -0.7314 0.935415 2.27249
1 -0.623378 1.70998 1.64838
1 0.134356 1.13275 1.335
1 -0.409639 0.547099 0.736906
