50
Atoms. Timestep: 46300000
1 0.0196197 -0.0569422 0.00961025
1 0.802962 0.447795 0.365845
1 1.49663 0.144475 1.01405
1 2.207 0.854509 1.02547
1 2.59221 0.282443 1.75227
1 2.43493 -0.659688 2.06495
1 1.7074 -0.93689 1.43107
1 2.06252 -1.68966 1.99791
1 2.32587 -1.63879 2.95509
1 2.03569 -1.29723 3.84355
1 1.2558 -0.879777 4.30991
1 0.674483 -0.723294 3.5095
1 0.140211 0.053984 3.84516
1 -0.0184142 -0.567324 3.07718
1 -0.0961373 -0.73855 2.10203
1 -0.50273 -1.63952 2.29711
1 0.400998 -1.55228 1.88724
1 0.0647076 -2.45902 1.63603
1 0.835349 -3.08353 1.7393
1 1.74896 -2.82261 2.07624
1 2.23267 -2.29769 1.37375
1 1.76742 -2.2113 0.497085
1 2.36262 -1.48932 0.136071
1 3.32885 -1.25431 0.237116
1 4.08809 -0.6752 0.549124
1 3.46449 0.114551 0.57124
1 2.96981 0.955292 0.774851
1 2.1626 0.715872 1.32303
1 1.76777 0.769704 2.23962
1 2.22204 1.65458 2.20947
1 2.24124 2.50972 2.72163
1 2.33045 3.48129 2.47192
1 2.18738 4.27197 1.88256
1 1.8975 5.17481 2.19093
1 1.01137 4.97475 1.77607
1 0.711104 4.6723 2.68384
1 1.50363 5.02218 3.18034
1 2.0597 4.54533 3.86114
1 1.62169 3.87133 4.45623
1 0.705254 3.84317 4.04793
1 0.368701 3.44672 3.19533
1 0.055342 3.2259 2.26693
1 0.0346746 2.22278 2.35582
1 -0.260078 1.61431 1.62539
1 -0.118267 1.9548 0.687016
1 -1.1081 1.85453 0.789163
1 -0.954416 1.9374 -0.193971
1 -0.92091 1.05856 0.274507
1 0.0588003 0.903273 0.14842
1 -0.229088 0.318343 0.906206
