50
Atoms. Timestep: 33100000
1 0.0211403 -0.036511 -0.033951
1 -0.968999 -0.0635088 0.043805
1 -1.12683 -0.563804 -0.816412
1 -1.87108 -1.20646 -1.0039
1 -1.6104 -1.48339 -1.92552
1 -1.43374 -2.46855 -1.96639
1 -1.59795 -2.80471 -1.04548
1 -1.94322 -2.51991 -0.147116
1 -2.40304 -2.47718 0.740259
1 -1.70283 -2.05028 1.30511
1 -2.50379 -1.5393 1.00726
1 -2.95959 -1.49891 1.898
1 -3.90212 -1.21144 2.08059
1 -3.6216 -0.313039 2.42642
1 -4.34724 0.218261 2.86819
1 -4.77377 0.432874 1.98743
1 -5.23107 0.287622 2.86535
1 -5.89789 0.909845 2.4514
1 -5.66862 1.15273 1.51262
1 -6.50191 0.631974 1.73777
1 -6.07461 -0.275723 1.79281
1 -6.09214 -0.892621 2.58342
1 -5.24108 -1.34271 2.85173
1 -5.12488 -2.21271 2.37819
1 -6.09863 -2.12735 2.15158
1 -5.61539 -1.56721 1.47565
1 -4.71847 -1.63846 1.91734
1 -3.90575 -1.51116 1.33577
1 -3.88767 -2.21259 2.04764
1 -4.31611 -2.93338 1.49705
1 -4.97972 -3.48743 1.00499
1 -5.16641 -4.2441 0.370697
1 -4.29385 -4.55723 0.73876
1 -3.31125 -4.50945 0.575172
1 -3.28688 -3.69401 1.15465
1 -2.78605 -4.48182 1.50711
1 -2.75394 -3.75079 2.18411
1 -1.86592 -4.19281 2.06627
1 -1.09974 -4.81307 2.24106
1 -0.58986 -4.3644 2.96716
1 -0.285537 -3.63044 3.57161
1 0.626455 -3.23829 3.71978
1 1.58654 -3.09485 3.96314
1 1.73802 -3.536 3.07925
1 0.962811 -3.31214 2.49689
1 0.0358015 -3.26772 2.14552
1 0.44183 -2.36409 2.27099
1 -0.129784 -1.61893 1.92371
1 -0.202628 -0.6365 1.73941
1 -0.388586 -0.176 0.874499
