50
Atoms. Timestep: 78000000
1 -0.0168786 0.0341857 -0.0195406
1 0.768163 -0.576121 -0.0838086
1 0.552883 -1.41078 0.416758
1 0.642007 -1.07924 1.35847
1 0.910857 -0.366303 2.01277
1 1.15573 -0.618107 2.94654
1 1.53971 -1.01604 3.77934
1 2.16877 -0.250477 3.9202
1 1.2864 -0.103998 4.3823
1 1.75328 0.195649 5.21195
1 1.37951 0.909503 5.81364
1 1.53097 1.2476 6.73793
1 2.14503 1.98614 7.02979
1 1.18963 2.26253 6.93058
1 0.624868 2.03809 7.73242
1 0.100426 2.63771 8.33058
1 0.30483 2.72026 7.35654
1 -0.621287 2.34353 7.28424
1 -1.46223 2.7027 6.88554
1 -2.17164 2.90003 6.20419
1 -2.21082 3.88319 6.09829
1 -2.08449 3.56065 5.16057
1 -2.03505 3.41453 4.17698
1 -3.00548 3.16626 4.21407
1 -3.85149 3.46389 4.67177
1 -4.1246 4.38104 4.39065
1 -3.88925 4.43701 3.42955
1 -4.27456 3.55614 3.14091
1 -4.47004 2.70494 2.64239
1 -5.17333 2.16105 2.1958
1 -5.17634 1.75673 1.28231
1 -5.36863 1.29909 2.15114
1 -5.21401 1.01525 3.0942
1 -4.22515 0.86706 3.12193
1 -3.37396 0.571164 3.57027
1 -3.84878 -0.294406 3.74902
1 -3.20459 0.252161 4.28533
1 -2.36149 0.782209 4.37366
1 -1.65493 1.47272 4.56533
1 -2.07138 0.751721 5.12468
1 -1.10679 1.038 5.08808
1 -0.465012 1.59391 4.55825
1 -0.769987 1.1344 3.73027
1 -1.43962 1.74554 3.31937
1 -2.25975 1.20242 3.54252
1 -1.4782 0.943777 2.98681
1 -2.16198 1.1916 2.30711
1 -1.47204 0.749101 1.73591
1 -0.482603 0.605977 1.81217
1 -0.115712 0.347901 0.925696
