50
Atoms. Timestep: 99200000
1 -0.0127551 -0.0412179 0.00962854
1 -0.314184 -0.5771 0.798279
1 -0.0914542 -1.55182 0.866483
1 -0.840808 -1.45676 0.210214
1 -1.49172 -0.980606 0.800104
1 -1.03128 -0.102127 0.686637
1 -1.811 0.521361 0.710095
1 -1.09783 1.0331 1.19689
1 -1.37309 1.77212 0.577832
1 -2.25046 2.11448 0.237714
1 -1.90641 2.10391 -0.694214
1 -2.6527 1.44786 -0.622235
1 -2.89101 1.13412 -1.53808
1 -2.36029 1.96795 -1.63176
1 -3.08526 2.53765 -2.00112
1 -3.40086 1.90802 -1.28685
1 -3.76219 1.05181 -0.920139
1 -4.62387 1.01691 -0.404316
1 -4.31349 0.061929 -0.384808
1 -4.48538 0.364738 -1.32396
1 -4.83424 -0.467542 -1.75866
1 -5.21187 -0.752645 -0.878898
1 -6.11368 -0.864783 -0.463455
1 -6.9541 -0.584895 -0.00244463
1 -7.04967 -1.55187 -0.239505
1 -6.73267 -1.69317 0.700159
1 -5.89071 -1.25365 1.00624
1 -5.33345 -2.0391 0.711515
1 -5.57578 -2.38181 -0.195165
1 -5.07936 -3.16596 -0.55444
1 -5.10121 -2.65978 -1.4133
1 -4.36319 -2.02518 -1.66753
1 -5.01355 -1.85485 -2.41331
1 -5.49501 -2.53805 -2.96485
1 -5.21402 -3.1279 -3.72335
1 -4.32522 -2.89111 -3.32149
1 -3.92801 -1.97025 -3.28122
1 -3.41062 -2.82235 -3.30869
1 -2.48524 -2.45121 -3.30781
1 -2.14083 -2.08678 -2.4343
1 -2.86091 -2.32396 -1.78304
1 -2.7623 -1.44375 -1.32052
1 -2.7158 -0.569386 -0.8373
1 -2.17229 -0.353749 -1.65099
1 -1.58459 -0.322331 -0.836338
1 -0.761933 -0.858337 -0.639723
1 -0.330354 0.0387012 -0.712125
1 0.663049 0.112109 -0.857247
1 0.62942 0.990699 -0.379883
1 0.428771 0.680596 0.546974
