50
Atoms. Timestep: 49600000
1 -0.0548537 -0.032528 -0.045153
1 -0.873566 -0.540133 -0.297084
1 -1.8184 -0.281101 -0.491063
1 -1.5122 0.629398 -0.760328
1 -0.591296 0.985083 -0.923899
1 -1.15271 0.886475 -1.74575
1 -0.964481 0.482988 -2.63489
1 -0.766833 0.880883 -3.52921
1 -1.55242 0.653782 -4.09334
1 -2.20117 1.34304 -3.79075
1 -2.82993 1.12004 -4.53914
1 -2.24273 1.65399 -5.14795
1 -1.36198 2.09977 -5.00997
1 -0.433076 2.27551 -5.33875
1 -0.673791 3.23962 -5.49494
1 0.163497 3.08597 -4.96297
1 -0.0289371 3.47465 -4.06224
1 0.0159438 4.46966 -4.13449
1 0.343136 4.72952 -3.22903
1 -0.634532 4.71716 -3.44652
1 -0.585505 4.71807 -2.44744
1 -1.19739 5.1885 -1.80953
1 -0.603148 5.98757 -1.68761
1 -1.06112 5.58425 -0.904146
1 -0.847685 6.56328 -0.928553
1 -0.294072 7.0958 -1.57285
1 -0.931235 7.34395 -2.30502
1 -0.90795 7.65399 -1.34786
1 -0.682082 8.46911 -0.81703
1 -0.0205727 7.84681 -0.408592
1 -0.0815845 6.85882 -0.484623
1 -0.148122 7.42742 0.33689
1 -0.152174 6.47439 0.654455
1 0.472633 6.14699 1.3573
1 1.18052 5.85327 0.716084
1 1.12571 6.41153 -0.115396
1 1.43827 6.85569 -0.953783
1 0.595254 6.31632 -0.970749
1 1.51444 6.01645 -1.24204
1 2.40418 5.70137 -1.5806
1 3.1041 5.79175 -0.868692
1 3.3068 4.81564 -0.830889
1 3.9549 4.06379 -0.767529
1 3.79377 3.60858 -1.64286
1 3.49849 2.78769 -1.15693
1 2.51838 2.8367 -0.940186
1 1.5495 3.00946 -1.12363
1 1.25195 2.06406 -1.03576
1 0.614898 1.29245 -0.96674
1 0.727132 0.474643 -0.406551
