50
Atoms. Timestep: 41300000
1 -0.0192291 0.0298069 -0.0137633
1 0.392946 -0.785778 -0.410289
1 -0.496636 -0.444445 -0.70302
1 -0.932503 -0.851496 -1.50189
1 -1.63415 -0.334852 -2.00561
1 -0.70212 -0.043717 -2.20575
1 -0.241219 0.0861741 -1.33663
1 0.694689 0.333846 -1.56642
1 1.21313 1.1118 -1.91286
1 2.04547 1.66305 -1.95539
1 2.87679 1.54134 -2.50707
1 3.86218 1.4179 -2.33912
1 3.99122 0.78941 -3.09948
1 3.34616 0.187563 -2.62492
1 3.56502 0.465105 -1.68648
1 3.19734 -0.393859 -1.32431
1 2.52653 -0.210646 -0.60377
1 3.35547 -0.20945 -0.0377325
1 3.35892 -1.11406 -0.468264
1 2.85013 -1.59978 -1.17618
1 2.01092 -1.30111 -0.721717
1 1.23355 -0.782144 -0.36094
1 0.262209 -1.02815 -0.307226
1 -0.577489 -1.06946 0.22108
1 -0.438202 -0.241945 -0.323196
1 -1.4102 -0.355252 -0.158388
1 -1.65388 0.150275 -0.980913
1 -1.03155 -0.0804703 -1.73026
1 -0.732881 0.714828 -1.20488
1 -0.9892 0.827657 -0.239885
1 -0.317708 0.424606 0.391537
1 -0.319207 -0.017793 1.2814
1 0.306537 0.126626 2.04796
1 0.933417 0.203664 1.27299
1 0.646786 0.951831 1.86888
1 0.462806 1.44071 2.72159
1 1.44874 1.31298 2.78807
1 1.66062 1.21269 3.75225
1 2.22009 2.03154 3.68465
1 1.36073 2.36271 4.07914
1 1.20207 2.72527 3.15621
1 0.309587 2.96336 2.7823
1 -0.0770713 2.99281 1.85682
1 -0.897705 2.41623 1.82573
1 -0.42503 1.75725 1.2378
1 -0.55285 2.69785 0.917022
1 -1.2309 2.36381 0.26003
1 -1.05925 1.39544 0.0631002
1 -0.350068 1.80039 -0.517979
1 -0.0805372 1.02553 0.0492353
