50
Atoms. Timestep: 20300000
1 -0.0166869 -0.0278815 0.0388601
1 0.856436 -0.467746 -0.160372
1 1.66519 -1.0302 0.0238434
1 2.16181 -0.160741 0.111771
1 1.88282 -0.684639 -0.684239
1 1.82224 0.227484 -1.08015
1 2.15925 -0.183912 -1.92271
1 2.90283 0.478191 -1.84193
1 3.16004 1.03214 -2.6314
1 3.77442 1.14165 -1.84811
1 4.06659 1.70179 -2.62723
1 4.5192 1.61869 -1.74017
1 5.51448 1.49203 -1.69185
1 5.39043 1.80084 -0.748261
1 5.69265 1.96775 0.188966
1 5.93637 2.93435 0.15434
1 5.06034 3.02538 0.645413
1 4.98162 3.72272 1.3624
1 5.36728 3.93851 0.467446
1 6.25482 4.24953 0.802453
1 6.62499 5.10006 1.16953
1 6.06072 5.06485 1.99069
1 6.26474 5.43417 2.89277
1 5.89462 5.33655 3.81319
1 6.85442 5.24754 4.07323
1 6.79007 5.88998 3.31322
1 6.4874 6.77997 2.96179
1 6.7582 7.72815 3.10669
1 5.91334 7.86561 3.63001
1 5.12361 7.29776 3.83469
1 4.60304 7.42264 2.99293
1 3.96174 7.9975 3.4897
1 3.25606 7.52647 4.02463
1 3.27346 6.54568 3.82427
1 3.37392 6.00594 2.98252
1 2.65305 5.75824 2.34066
1 2.08633 5.89121 1.53209
1 1.74443 4.99845 1.23942
1 1.89796 4.99681 0.251726
1 1.50156 4.15479 0.614114
1 1.78713 3.31888 1.0897
1 1.70791 3.22962 2.08777
1 1.28022 2.46367 1.60594
1 1.35393 1.5952 1.10962
1 1.66393 1.85207 0.195219
1 1.27147 2.15757 -0.670256
1 0.376201 1.85044 -0.349614
1 -0.12172 1.61692 0.48617
1 -0.465667 0.698693 0.69269
1 0.515954 0.688096 0.492185
