50
Atoms. Timestep: 17400000
1 0.0454399 -0.0125367 0.00988139
1 0.608351 -0.241089 0.806476
1 0.750073 0.087121 1.73967
1 1.30518 -0.738733 1.66438
1 1.60464 -0.534465 0.734467
1 2.56041 -0.799071 0.693441
1 3.52533 -0.81838 0.435352
1 4.23093 -0.471671 -0.183263
1 4.33896 0.0860642 0.637333
1 4.73313 0.464865 1.47694
1 4.84857 1.44715 1.59632
1 4.03199 1.02039 1.19079
1 3.30716 1.4836 0.685221
1 3.44757 2.08315 -0.104062
1 4.31176 1.62531 -0.303181
1 3.83253 0.915744 -0.816431
1 2.90187 0.586879 -0.697147
1 2.53642 1.30396 -0.0997912
1 2.39153 1.60166 -1.04474
1 1.88737 2.03893 -0.298158
1 1.18862 1.38064 -0.586048
1 1.24479 0.513774 -1.07188
1 1.1741 -0.484714 -1.03706
1 0.973492 -1.46179 -1.06003
1 1.96601 -1.40971 -1.14492
1 1.60062 -1.14758 -0.249519
1 2.582 -1.29371 -0.320803
1 3.53958 -1.23878 -0.0234499
1 3.36345 -1.83138 -0.807109
1 2.82011 -2.50716 -0.304629
1 2.9228 -2.89149 0.600545
1 3.60695 -3.53998 0.273425
1 3.59582 -3.26265 -0.685287
1 3.59926 -3.78767 -1.53501
1 4.46689 -3.92489 -2.00909
1 3.5182 -3.98195 -2.33923
1 2.80589 -4.56048 -1.94379
1 2.39471 -4.5004 -1.03551
1 2.57006 -3.7613 -1.69149
1 1.70357 -3.7699 -1.19431
1 1.41241 -4.00861 -2.12241
1 1.72785 -4.18411 -3.05978
1 0.841535 -3.73294 -3.21305
1 0.467971 -3.1613 -2.48253
1 0.206819 -2.60211 -1.68878
1 0.984602 -2.09487 -2.06083
1 0.529748 -1.20408 -2.14152
1 -0.119881 -0.464687 -1.98576
1 0.233793 0.459031 -1.84939
1 0.290234 0.433699 -0.857541
