50
Atoms. Timestep: 58600000
1 -0.0117152 0.0133029 0.0276075
1 -0.627654 -0.0543796 -0.766813
1 -1.0295 -0.466238 0.0491817
1 -1.72139 0.236888 -0.0427153
1 -1.89184 1.09697 0.43697
1 -2.27494 1.97487 0.147655
1 -2.53408 2.58331 0.896714
1 -3.25135 2.88929 0.269739
1 -4.14246 2.48713 0.474828
1 -5.05404 2.32239 0.842579
1 -4.86608 1.70516 1.60582
1 -3.99167 1.94231 2.0462
1 -4.25441 2.89638 2.16663
1 -3.39408 3.04471 1.68166
1 -3.45105 2.61793 2.58486
1 -3.81687 3.52629 2.77091
1 -3.10158 3.58688 3.47218
1 -2.32765 3.36519 2.87674
1 -1.48708 3.12946 2.37385
1 -0.914041 2.386 2.01968
1 -0.199859 1.6979 1.92282
1 0.556632 1.7597 1.26126
1 -0.206249 2.17531 0.766208
1 0.331142 2.7651 0.158644
1 1.16134 2.21915 0.0410864
1 2.01907 2.12429 0.549876
1 2.02162 2.34525 -0.424589
1 2.45005 3.24766 -0.47927
1 2.43161 3.90512 -1.23115
1 3.06 4.54598 -0.784254
1 3.94577 4.68928 -1.22084
1 4.64673 5.39068 -1.34589
1 5.18054 4.84485 -0.697911
1 6.07024 4.60959 -1.08427
1 5.91744 3.71375 -1.49985
1 6.18562 2.83751 -1.12159
1 5.17939 2.81136 -1.10032
1 4.36218 2.31728 -0.817232
1 4.1868 1.8975 0.0730819
1 3.29336 2.13632 0.452921
1 2.37483 2.36361 0.143793
1 3.19822 2.13587 -0.372334
1 2.29059 1.80852 -0.620195
1 2.36909 1.77427 -1.61651
1 3.30885 1.43955 -1.63258
1 2.71786 1.07242 -2.34536
1 1.95862 0.558401 -1.93681
1 1.13847 0.873039 -1.45326
1 0.306979 0.322006 -1.61184
1 0.590661 -0.130864 -0.763216
