50
Atoms. Timestep: 14300000
1 0.0595249 0.0124077 -0.0641363
1 0.456915 -0.796652 -0.498155
1 0.430653 -1.25443 0.39131
1 0.453052 -1.72509 -0.489785
1 -0.131712 -1.16905 -1.07718
1 -0.40724 -1.5933 -1.93152
1 0.318075 -1.40867 -2.60187
1 -0.506951 -1.98241 -2.65887
1 -1.24755 -1.33699 -2.84724
1 -1.42243 -1.8928 -3.65243
1 -0.643936 -2.2169 -4.177
1 -1.24429 -2.96416 -3.872
1 -1.52686 -3.86618 -3.55123
1 -0.976464 -4.55428 -4.03249
1 -1.68393 -4.87312 -4.66657
1 -2.5995 -5.21829 -4.86251
1 -2.76551 -4.22845 -4.86529
1 -2.93332 -3.52344 -4.17808
1 -3.13448 -4.01407 -3.32568
1 -2.29035 -3.8667 -2.80659
1 -1.54173 -4.51939 -2.75492
1 -0.903124 -3.76814 -2.8639
1 0.0066247 -3.95652 -2.49343
1 0.778105 -3.68616 -1.90952
1 1.55679 -3.12315 -1.6339
1 0.902311 -2.59477 -1.08139
1 1.47839 -3.24938 -0.582499
1 2.20095 -2.60599 -0.820065
1 2.30909 -1.62045 -0.65774
1 2.91242 -0.845758 -0.843431
1 2.94273 -0.0098051 -1.39498
1 2.7011 0.802719 -0.858058
1 3.13716 0.126298 -0.265909
1 3.44432 0.7392 0.464162
1 2.71961 0.158623 0.819706
1 3.41308 -0.567154 0.77674
1 2.67661 -1.03884 1.27563
1 1.6798 -1.04815 1.23864
1 1.64266 -0.0649266 1.40269
1 0.70594 -0.306804 1.64116
1 0.296623 0.207027 2.39173
1 -0.494928 0.792975 2.24051
1 0.388616 1.2545 2.34981
1 1.35794 1.37633 2.55782
1 1.72455 0.556347 2.1286
1 1.78519 0.8391 1.16471
1 1.91956 1.48665 0.407935
1 1.45838 0.741102 -0.0685066
1 0.554491 0.872715 -0.477886
1 -0.199296 0.410335 -0.940286
