50
Atoms. Timestep: 16600000
1 -0.00911534 -0.00856581 -0.0331456
1 0.49554 0.519769 -0.713894
1 0.767302 -0.157925 -1.39137
1 1.55887 0.388569 -1.10601
1 2.14993 0.298477 -0.310076
1 1.61821 0.633852 0.467721
1 1.2833 1.13434 -0.341706
1 0.944408 2.01057 -0.0101637
1 0.789076 2.50326 0.845648
1 -0.191126 2.35092 0.955062
1 0.145791 2.90496 1.71898
1 -0.151235 1.97156 1.91451
1 -0.694495 1.73635 2.71316
1 -1.06007 1.8528 3.63877
1 -1.56033 1.73983 2.78033
1 -1.43154 1.37918 1.85548
1 -2.28431 1.36106 2.36771
1 -2.5383 0.784237 3.14109
1 -2.17464 0.736361 4.07254
1 -1.6065 1.55642 4.23215
1 -1.34926 0.687074 3.81513
1 -0.94791 -0.0772279 4.32405
1 -1.71395 -0.651259 4.04429
1 -1.01741 -0.968433 4.69364
1 -0.788382 -1.61466 5.41171
1 -0.647443 -0.645067 5.57385
1 -0.160252 0.16085 5.90415
1 0.34137 0.856884 6.42386
1 -0.58821 1.15506 6.21521
1 -0.423865 0.563202 7.00158
1 0.228055 -0.187251 6.85701
1 -0.270773 -0.885524 7.366
1 -0.698109 -1.60972 7.9021
1 -0.909429 -1.61568 6.92503
1 0.0712292 -1.79084 6.78408
1 0.98037 -1.65278 6.3891
1 1.44118 -2.47852 6.08383
1 1.06861 -2.48649 5.16126
1 0.402268 -2.14635 4.50292
1 0.345037 -1.5934 3.66242
1 0.888976 -0.966706 3.10879
1 0.384345 -0.549696 3.86876
1 1.04497 0.193043 4.00606
1 1.05129 1.09069 3.55547
1 1.68214 0.323847 3.45014
1 1.35311 0.944105 2.74083
1 0.403667 0.655466 2.71052
1 -0.139494 0.411419 1.91108
1 0.718291 0.549003 1.40698
1 0.0204939 -0.0077399 0.964796
