50
Atoms. Timestep: 0
1 0 0 0
1 0.866025 0.5 0
1 1.86603 0.5 0
1 2.86603 0.5 0
1 3.86603 0.5 0
1 4.86602 0.5 0
1 5.86602 0.5 0
1 6.86602 0.5 0
1 7.86602 0.5 0
1 8.86603 0.5 0
1 9.86603 0.5 0
1 10.866 0.5 0
1 11.866 0.5 0
1 12.866 0.5 0
1 13.866 0.5 0
1 14.866 0.5 0
1 15.866 0.5 0
1 16.866 0.5 0
1 17.866 0.5 0
1 18.866 0.5 0
1 19.866 0.5 0
1 20.866 0.5 0
1 21.866 0.5 0
1 22.866 0.5 0
1 23.866 0.5 0
1 24.7321 0 0
1 23.866 -0.5 0
1 22.866 -0.5 0
1 21.866 -0.5 0
1 20.866 -0.5 0
1 19.866 -0.5 0
1 18.866 -0.5 0
1 17.866 -0.5 0
1 16.866 -0.5 0
1 15.866 -0.5 0
1 14.866 -0.5 0
1 13.866 -0.5 0
1 12.866 -0.5 0
1 11.866 -0.5 0
1 10.866 -0.5 0
1 9.86603 -0.5 0
1 8.86603 -0.5 0
1 7.86602 -0.5 0
1 6.86602 -0.5 0
1 5.86602 -0.5 0
1 4.86602 -0.5 0
1 3.86603 -0.5 0
1 2.86603 -0.5 0
1 1.86603 -0.5 0
1 0.866025 -0.5 0
