50
Atoms. Timestep: 37700000
1 -0.00852556 -0.0223887 0.0591275
1 -0.31404 -0.715627 0.710658
1 -0.294039 -1.60517 1.16433
1 -0.62231 -1.74332 2.10563
1 -0.420078 -2.64936 2.48083
1 -0.396963 -3.43407 1.85364
1 -0.43885 -4.43229 1.70785
1 -0.551297 -5.3104 1.24249
1 -0.78589 -5.55538 0.303502
1 -1.45438 -5.94856 0.932651
1 -2.02715 -6.66398 0.53707
1 -1.25097 -6.95439 1.09392
1 -0.532507 -6.25462 1.1117
1 -0.539652 -7.19188 1.46647
1 0.0479533 -7.06181 0.670414
1 0.472521 -7.02629 -0.235501
1 0.717167 -6.07434 -0.405524
1 0.300166 -5.59801 -1.18513
1 0.368673 -5.83594 -2.15275
1 -0.402835 -5.59218 -2.74277
1 -0.176915 -4.93007 -2.03445
1 0.546181 -4.30236 -1.76307
1 -0.118269 -3.94013 -2.41154
1 0.549798 -3.31636 -2.82674
1 1.09139 -2.7899 -3.47372
1 1.55316 -2.63541 -4.34409
1 1.38182 -1.70463 -4.03701
1 1.55357 -1.96356 -3.07819
1 0.957384 -1.51732 -2.41086
1 1.7254 -1.12292 -1.90737
1 1.63953 -0.36874 -1.25871
1 1.96169 0.511045 -1.62489
1 2.88416 0.21178 -1.84979
1 3.37516 0.813945 -2.49013
1 3.37522 0.791228 -1.4906
1 2.84761 0.140386 -0.949189
1 3.72302 0.0462576 -0.472442
1 4.49643 -0.553178 -0.685269
1 5.09318 -1.18158 -1.17447
1 4.52098 -1.38751 -1.9712
1 3.62455 -1.28317 -1.5407
1 4.22368 -2.09225 -1.54508
1 3.86575 -3.03402 -1.58013
1 3.51886 -2.29872 -0.994136
1 3.20597 -1.9531 -0.105714
1 2.53443 -2.09837 0.614085
1 2.53946 -1.38062 -0.0788867
1 1.90631 -0.862945 0.496355
1 1.05966 -0.668603 -0.00651762
1 0.440703 -0.414362 -0.746062
