50
Atoms. Timestep: 43800000
1 -0.0281843 0.0127915 -0.0507837
1 -0.0958488 0.590941 -0.862789
1 0.0820447 1.54998 -1.11115
1 -0.625611 1.72139 -1.79521
1 -1.33458 2.36114 -2.09564
1 -2.05705 1.70978 -1.85044
1 -2.64507 1.11834 -1.30625
1 -2.31367 0.20434 -1.07471
1 -3.128 -0.263681 -0.72972
1 -3.98433 0.158354 -0.445821
1 -4.32986 -0.623126 0.0763813
1 -3.79711 -0.778994 0.905773
1 -3.33744 -1.43261 1.52041
1 -3.24689 -1.6696 0.558011
1 -3.59888 -1.61545 -0.370556
1 -4.517 -1.96265 -0.563531
1 -4.15867 -2.26884 0.318306
1 -3.94985 -3.07607 0.869931
1 -3.78295 -3.95991 0.437869
1 -2.98702 -3.41775 0.690597
1 -2.22729 -3.31032 1.33618
1 -2.44149 -2.78733 2.15889
1 -2.33944 -2.63704 3.14414
1 -1.48095 -2.22347 2.84216
1 -0.989875 -2.93291 3.3451
1 -0.0632789 -3.19808 3.07125
1 -0.725999 -2.6079 2.62078
1 0.147878 -2.83177 2.20043
1 0.154108 -2.03323 2.8095
1 -0.783287 -1.71549 2.95817
1 -0.581461 -2.06049 2.04455
1 -0.722768 -1.0908 2.23001
1 0.205116 -1.05885 1.86365
1 -0.607513 -1.27791 1.33823
1 0.305073 -1.1204 0.960283
1 1.08933 -0.740568 1.4392
1 1.67113 -1.45731 1.81103
1 2.06126 -2.29488 2.19051
1 1.85561 -2.20766 1.21667
1 1.9671 -1.86397 0.286824
1 2.84754 -1.52568 -0.0331754
1 2.31446 -0.70389 0.199513
1 2.46837 -0.914475 1.16012
1 2.81635 -0.144628 0.635795
1 3.07804 0.713224 0.202102
1 3.08624 0.519474 1.18349
1 2.18908 0.954079 1.06334
1 1.39821 0.563294 1.53385
1 1.43147 -0.366041 1.17697
1 0.631888 -0.382557 0.586712
