50
Atoms. Timestep: 73100000
1 -0.041999 -0.0158363 -0.0213439
1 0.428208 0.507345 -0.723857
1 1.02166 -0.29241 -0.627673
1 1.85076 -0.733379 -0.981541
1 2.72114 -0.765903 -1.46499
1 2.2383 -0.765267 -2.34695
1 2.72034 0.0745934 -2.07986
1 3.18531 0.326635 -2.92083
1 2.21067 0.35364 -3.14608
1 2.06219 -0.56468 -3.50708
1 1.46228 -1.34798 -3.70075
1 2.23166 -1.77722 -4.17748
1 1.5367 -1.59891 -4.86968
1 0.612552 -1.64925 -4.49022
1 0.609176 -0.722661 -4.86475
1 -0.218129 -0.758149 -4.30449
1 -0.387069 -0.0281979 -3.63508
1 0.485035 0.129242 -3.17699
1 1.34154 0.250998 -3.68893
1 2.24955 0.536622 -3.36286
1 2.71437 0.498247 -2.47783
1 2.00648 1.0635 -2.03945
1 2.27954 1.82332 -1.44162
1 1.92506 2.45165 -2.1327
1 2.53878 2.40914 -2.91461
1 2.72089 3.23713 -3.44412
1 2.58388 2.50812 -4.10491
1 2.6672 2.59739 -5.09597
1 1.72913 2.28515 -5.26401
1 1.93554 2.56776 -6.19765
1 1.1462 2.64398 -6.80128
1 0.575406 3.20166 -7.39854
1 0.759928 2.2236 -7.47373
1 0.241502 1.63367 -6.86059
1 0.170478 0.664993 -7.07884
1 -0.783072 0.691187 -6.78786
1 -0.759406 0.753315 -7.78172
1 -0.448934 -0.166304 -7.57759
1 -0.17649 -0.941132 -7.00278
1 0.232968 -1.65802 -6.43327
1 -0.327116 -1.38597 -5.63997
1 -0.543384 -1.46156 -4.67371
1 -0.864523 -2.28226 -4.21176
1 -1.44617 -2.2791 -3.40666
1 -1.27102 -1.58925 -2.69221
1 -0.945163 -1.4198 -1.7635
1 -0.808891 -0.80602 -2.53468
1 -0.0608759 -1.14278 -1.95276
1 -0.283638 -0.523373 -1.20782
1 -0.907927 -0.195809 -0.496229
