50
Atoms. Timestep: 47300000
1 0.0118941 0.0212659 -0.0413829
1 0.780706 0.652414 -0.12548
1 -0.0233116 1.04472 -0.575581
1 0.0840397 1.41758 0.346062
1 -0.623288 2.03073 -0.00578781
1 0.351732 2.24065 -0.0919386
1 0.666044 3.0221 -0.634099
1 0.873532 2.12408 -1.03982
1 0.273205 1.52182 -1.57012
1 1.12382 0.992723 -1.59577
1 0.632518 0.462827 -0.90157
1 1.40363 -0.157915 -1.0109
1 0.699965 -0.433251 -0.3546
1 0.555219 -0.316861 0.629932
1 0.22345 -0.698228 1.48284
1 -0.575701 -1.24644 1.73691
1 -0.500091 -2.24366 1.62657
1 -0.282851 -3.00515 1.01662
1 -0.529875 -2.9137 0.0503065
1 -1.23773 -3.55946 0.330714
1 -0.617474 -3.94783 -0.34322
1 -1.163 -3.12088 -0.467635
1 -1.37289 -2.16009 -0.630399
1 -0.39992 -1.95026 -0.605038
1 0.284062 -2.06143 -1.33
1 0.815068 -2.59484 -1.99098
1 -0.00445766 -3.1307 -2.17076
1 0.727203 -3.1041 -2.85723
1 1.65417 -2.83139 -2.61682
1 1.63671 -2.73951 -3.61659
1 1.35413 -3.67986 -3.41649
1 0.436248 -3.96802 -3.14704
1 -0.207456 -3.23259 -3.3549
1 -1.16873 -2.98263 -3.29555
1 -1.85096 -2.43495 -2.81975
1 -2.3233 -2.73058 -1.98945
1 -2.79123 -3.38534 -2.57391
1 -1.9273 -3.31971 -3.08127
1 -2.54683 -3.03847 -3.82036
1 -1.74595 -2.4725 -3.62409
1 -1.41768 -1.72268 -3.03272
1 -2.07885 -1.3125 -3.65658
1 -2.6004 -0.783781 -2.98869
1 -2.08678 -0.435275 -2.20368
1 -2.04486 0.419539 -1.69059
1 -2.03014 0.519019 -0.693895
1 -2.26258 -0.158612 0.00395157
1 -1.44112 -0.535913 -0.423077
1 -0.659121 -1.00863 -0.0185271
1 -0.455934 -0.432849 -0.806363
