50
Atoms. Timestep: 85000000
1 0.0435343 0.0474192 -0.0233825
1 -0.474543 -0.427073 0.68694
1 -1.03378 0.151917 1.2812
1 -1.91687 0.120736 0.803588
1 -2.39166 -0.508622 1.41383
1 -1.60483 -1.00173 1.02704
1 -0.864331 -0.898566 1.69105
1 -0.520685 -0.360177 2.45452
1 -0.850854 -0.00749866 3.33169
1 -1.48741 -0.0298316 2.55895
1 -1.57178 0.644454 3.28989
1 -2.5105 0.501356 2.99554
1 -3.13923 1.23924 3.25187
1 -4.02276 1.68225 3.40524
1 -4.97446 1.44908 3.61223
1 -4.43776 2.16458 4.06517
1 -5.28039 2.44937 3.60974
1 -4.54064 2.63965 2.95218
1 -3.89881 3.32311 2.5946
1 -4.61465 4.02639 2.59034
1 -3.63632 4.21554 2.67969
1 -3.59357 4.21563 1.68477
1 -2.84909 4.60679 1.14355
1 -2.20759 5.2019 0.661951
1 -1.65594 4.39478 0.855795
1 -2.52687 4.01647 0.532726
1 -2.76407 4.20976 -0.421709
1 -2.19108 3.42806 -0.193127
1 -1.43018 3.96185 -0.541326
1 -0.663664 3.46032 -0.946582
1 -1.43063 2.82529 -0.955969
1 -1.41279 2.04259 -1.58984
1 -1.50144 2.12526 -2.58951
1 -1.22879 1.97479 -3.5363
1 -1.40994 1.21788 -2.91747
1 -0.559637 1.7081 -2.7314
1 -0.233312 0.7569 -2.72346
1 -0.266952 0.0846758 -1.9795
1 -0.129734 0.0255398 -0.98694
1 -0.596836 -0.816757 -0.701579
1 -0.163972 -0.635783 -1.58511
1 0.692839 -0.136372 -1.55123
1 0.922525 0.722393 -2.00212
1 1.71857 1.30526 -1.83313
1 0.924419 1.90992 -1.8712
1 0.12043 1.81829 -1.28125
1 0.132446 1.57201 -0.30554
1 -0.274259 0.967848 -1.00048
1 0.0418869 0.500313 -1.82101
1 0.0937164 -0.0843967 -1.00918
