50
Atoms. Timestep: 58300000
1 -0.0125091 -0.0363191 -0.000839876
1 0.0510798 -0.774429 0.669341
1 -0.869824 -1.15026 0.710608
1 -1.78012 -0.931651 1.07334
1 -1.86724 -1.13208 2.05083
1 -2.52278 -1.26898 1.30594
1 -2.14741 -1.83207 0.56884
1 -2.31855 -2.76565 0.903551
1 -2.17967 -2.14305 1.67916
1 -1.21788 -2.42942 1.60015
1 -0.717235 -2.87549 0.862637
1 -0.662124 -3.14095 1.8301
1 -0.467712 -3.13996 2.80956
1 0.00721748 -2.44471 2.27755
1 0.957773 -2.58132 2.57318
1 1.6311 -3.31156 2.44243
1 1.8188 -2.68149 3.20602
1 2.77529 -2.873 2.99241
1 3.45791 -2.98415 2.26693
1 2.67971 -2.73366 1.68627
1 3.22904 -1.90618 1.81394
1 3.88035 -1.30132 1.36753
1 2.91265 -1.20688 1.61896
1 2.53775 -1.46375 2.50763
1 3.00499 -1.4934 3.38583
1 3.71805 -1.54128 2.69046
1 4.57691 -1.68578 3.18557
1 5.28592 -0.980388 3.26022
1 4.60692 -1.09133 2.52917
1 4.6146 -0.501571 3.3341
1 3.9026 0.0411244 2.88969
1 3.01891 -0.220807 2.50497
1 2.19588 0.293674 2.26107
1 2.7755 1.04045 2.59665
1 3.58607 1.5145 2.26542
1 3.43608 0.938807 1.45732
1 4.30498 0.913247 0.970041
1 5.2643 1.17355 0.920983
1 4.98767 0.334212 1.38571
1 5.55024 -0.320779 0.863855
1 5.20525 -1.15505 1.30416
1 5.20531 -1.83084 0.570337
1 5.06261 -0.846076 0.432069
1 4.38085 -0.301788 -0.053286
1 3.68875 0.301439 0.336073
1 3.15504 1.0976 0.0525126
1 2.66601 1.6862 -0.590929
1 2.0758 0.914874 -0.369025
1 1.80489 0.403801 0.447407
1 0.984172 0.0248726 0.0319533
