50
Atoms. Timestep: 63500000
1 0.00625131 0.0340551 0.0273475
1 0.0508456 -0.0174045 -0.973292
1 -0.255479 0.929896 -1.05483
1 -1.13199 0.452261 -1.03091
1 -0.729146 -0.274211 -1.57733
1 -1.61443 -0.54572 -1.20315
1 -1.35397 -1.27506 -1.83543
1 -1.96049 -1.87912 -2.35774
1 -2.23576 -1.20608 -1.66582
1 -1.94263 -1.94365 -1.05874
1 -2.5606 -2.61509 -0.668411
1 -2.2948 -3.26989 0.0452404
1 -3.19116 -3.1583 0.48208
1 -2.97372 -4.11629 0.654258
1 -3.69322 -4.35647 1.30323
1 -4.63734 -4.14429 1.55516
1 -4.81128 -3.65256 2.41793
1 -4.76671 -2.91689 1.74935
1 -4.4375 -1.98749 1.89145
1 -4.07696 -1.51709 2.69404
1 -3.70324 -2.43983 2.68914
1 -3.10978 -2.35584 3.48993
1 -2.13229 -2.24884 3.6744
1 -1.85502 -2.34655 4.63368
1 -0.907628 -2.56714 4.41785
1 -1.29538 -1.64225 4.38995
1 -0.973085 -1.29598 3.50903
1 -0.374441 -1.63447 4.23564
1 0.376508 -1.42957 4.86534
1 0.853907 -0.561892 5.03829
1 0.702313 0.41826 5.21284
1 1.4004 0.672472 4.54361
1 2.05601 0.861826 3.8193
1 1.53133 0.274369 3.2017
1 0.537917 0.381343 3.2314
1 0.237813 -0.316545 2.58346
1 0.813751 0.201355 1.94745
1 1.13446 0.402803 1.02017
1 0.439925 0.89487 0.496773
1 0.72682 1.41617 1.29566
1 1.64552 1.13642 0.99386
1 2.15069 1.83722 0.488952
1 2.43394 1.01632 -0.0123365
1 3.20338 1.40052 -0.51562
1 3.0401 0.618688 -1.12014
1 2.21113 1.15332 -1.28865
1 1.80165 0.475187 -0.680166
1 1.1503 0.612962 0.0707244
1 0.853454 1.57234 0.0340431
1 0.259763 0.901471 -0.40011
