50
Atoms. Timestep: 51000000
1 -0.0135697 -0.0441539 -0.0103283
1 0.314337 -0.887973 0.408101
1 0.150226 -0.874961 1.39035
1 0.932443 -1.34295 0.978035
1 1.00866 -1.76635 0.0707073
1 1.8157 -2.092 0.564984
1 1.89849 -2.94374 0.0462617
1 1.64347 -3.65568 0.692162
1 1.43518 -3.27397 1.58555
1 0.960881 -3.04572 2.43671
1 0.685024 -2.18313 2.86095
1 0.500565 -1.28567 3.28493
1 0.303535 -1.5566 4.22436
1 0.216767 -2.35344 4.82307
1 0.411358 -2.29912 3.84583
1 -0.134982 -3.13011 3.7583
1 -0.343237 -3.52882 2.86145
1 -0.432914 -3.70396 1.88229
1 -1.32936 -3.75015 2.31772
1 -1.4981 -4.12231 1.40545
1 -2.20035 -3.44624 1.17075
1 -2.28822 -4.3 0.668634
1 -2.90863 -3.52528 0.67199
1 -3.82841 -3.45152 1.05832
1 -4.79984 -3.55206 1.27832
1 -4.55543 -3.3168 2.22431
1 -4.23402 -2.6313 2.87891
1 -4.79189 -3.36467 3.26218
1 -5.52449 -4.04283 3.28758
1 -6.04713 -3.68609 2.5046
1 -6.38483 -4.36914 1.85724
1 -5.4953 -4.62468 1.47312
1 -5.79189 -5.48719 1.04057
1 -4.82772 -5.39351 1.30328
1 -4.30144 -6.22889 1.15277
1 -3.88013 -5.50961 0.596181
1 -4.03483 -5.90864 -0.311271
1 -4.96456 -5.74715 -0.620392
1 -4.42807 -4.90875 -0.788393
1 -4.14955 -5.43774 -1.58445
1 -3.58285 -4.67452 -1.27145
1 -3.55174 -3.90337 -1.90564
1 -3.07234 -3.32403 -1.24176
1 -3.25205 -2.34467 -1.15797
1 -2.33342 -1.97473 -0.977576
1 -1.53743 -1.84773 -0.394425
1 -1.08155 -1.79011 -1.28414
1 -1.08897 -1.36254 -2.18998
1 -0.777007 -0.627207 -1.57932
1 -0.440696 0.0462792 -0.905915
