50
Atoms. Timestep: 76500000
1 0.00805751 0.0153198 -0.0288366
1 -0.97621 0.0677495 -0.191803
1 -0.887934 -0.558775 0.584973
1 -1.83609 -0.283188 0.434759
1 -1.27175 0.539874 0.543599
1 -1.90957 0.230945 1.25283
1 -2.84829 0.214955 1.59582
1 -3.08741 0.457952 0.651038
1 -2.88296 1.35916 1.02166
1 -2.31304 1.90244 1.64073
1 -2.00676 2.84323 1.76481
1 -2.8736 2.76624 1.26651
1 -2.48719 3.63604 0.94444
1 -3.29736 3.71162 1.53401
1 -2.74938 3.12556 2.12827
1 -3.26578 2.9566 2.97104
1 -2.37201 3.40399 2.98955
1 -3.10392 4.0239 2.70603
1 -2.1875 4.37075 2.89135
1 -1.53646 5.04886 2.55584
1 -0.92049 5.13476 1.77191
1 -0.441292 5.1555 2.64619
1 -0.165312 5.01063 1.69384
1 -0.389019 5.94309 1.42174
1 -0.0411356 5.34152 0.698577
1 0.121964 4.35589 0.642923
1 0.88999 4.01291 0.0981222
1 1.21019 3.35051 -0.567438
1 1.51168 3.02712 -1.47422
1 1.34345 3.99431 -1.28236
1 2.19218 4.45551 -1.53978
1 1.77819 5.3508 -1.6946
1 2.14712 4.65522 -2.30988
1 2.93285 5.28279 -2.27975
1 3.34973 5.00854 -1.4086
1 4.02532 4.90757 -2.14885
1 4.47541 4.03124 -1.95563
1 4.88891 4.93233 -1.80304
1 4.80428 4.22034 -1.11176
1 4.00653 3.72287 -0.763319
1 3.06265 4.04656 -0.66833
1 2.5762 4.89956 -0.460513
1 2.33108 4.68899 0.485421
1 1.41193 4.87025 0.143995
1 1.17364 4.09665 0.734278
1 0.299513 3.62227 0.786036
1 -0.437196 3.24256 1.35415
1 -0.200845 2.37994 0.901635
1 0.280572 1.54604 1.15034
1 0.0163291 0.898236 0.436025
