50
Atoms. Timestep: 78800000
1 0.0204713 -0.0321833 -0.0116831
1 -0.675028 0.675613 0.085169
1 -0.153143 0.559135 0.930808
1 -0.740512 1.30395 1.23936
1 -1.5189 1.89992 1.45696
1 -2.13599 1.61952 2.18942
1 -2.46443 2.54962 2.32958
1 -2.64859 2.86679 1.40217
1 -2.69668 1.94624 1.01044
1 -3.58018 1.88591 0.536669
1 -4.19948 2.66224 0.59807
1 -4.99365 2.11989 0.322897
1 -5.67892 2.64964 0.819035
1 -6.04381 3.13826 0.0218791
1 -6.9036 2.86034 0.448064
1 -6.51855 2.94904 1.36725
1 -6.79504 2.29321 2.06337
1 -6.87776 1.32974 1.80328
1 -6.69218 0.361158 1.62496
1 -6.61419 0.219327 2.61249
1 -5.6986 0.610532 2.59837
1 -5.42753 1.42019 3.11243
1 -4.8105 2.17624 3.33314
1 -5.28466 2.84295 3.90625
1 -6.03768 3.48289 3.73908
1 -5.22861 4.06562 3.85955
1 -4.59083 4.10793 3.09331
1 -3.87858 4.58 2.56652
1 -3.25034 4.60877 1.79448
1 -3.73969 4.22462 1.00466
1 -3.52981 4.41806 0.0536314
1 -3.89821 4.4617 -0.881236
1 -4.20943 3.93864 -1.66769
1 -3.53494 4.23673 -2.34712
1 -3.14696 3.42096 -1.92157
1 -2.3092 2.89557 -1.99865
1 -1.61714 2.99325 -1.27839
1 -1.40571 2.38188 -0.524719
1 -1.25787 3.35386 -0.398988
1 -1.16251 4.05955 0.307554
1 -0.899221 4.17813 1.25999
1 -1.02418 3.55776 2.0352
1 -0.49936 3.15403 1.29484
1 0.465321 2.93346 1.12325
1 0.240654 1.95668 1.19586
1 0.792243 1.13172 1.35175
1 0.959309 1.22327 0.370029
1 1.39261 0.353715 0.156442
1 0.742205 -0.215613 -0.354639
1 -0.00864181 -0.11161 -1.00473
