50
Atoms. Timestep: 33500000
1 0.0198133 0.0300009 -0.0428177
1 -0.197319 0.532834 -0.872532
1 -0.885864 1.19592 -0.572916
1 -0.658836 2.16021 -0.65393
1 -0.981994 2.0881 -1.59951
1 -1.7924 1.49103 -1.57686
1 -2.49991 2.11158 -1.93387
1 -1.91411 1.63326 -2.59591
1 -1.68637 2.58625 -2.40148
1 -1.61834 3.58155 -2.41064
1 -0.763139 3.77134 -2.89757
1 -1.19332 4.34586 -3.59478
1 -1.36955 3.60178 -4.23964
1 -0.545478 4.16734 -4.31555
1 -0.304456 4.883 -3.65635
1 0.244535 5.26073 -2.91354
1 0.878182 4.50641 -3.076
1 0.793486 3.57271 -3.43166
1 1.00168 3.19975 -4.33751
1 1.87095 3.38893 -4.78687
1 0.965544 3.50242 -5.20308
1 0.655788 2.55482 -5.23771
1 1.3187 1.92739 -4.83522
1 1.32536 1.53665 -3.9183
1 1.33748 1.40737 -2.92794
1 0.84963 2.11979 -3.42899
1 0.62952 1.68849 -2.56039
1 0.205868 1.35847 -1.71108
1 -0.0241074 2.2464 -1.3048
1 0.762414 2.08753 -0.713887
1 1.10107 1.30334 -0.184434
1 0.184075 1.04062 0.110648
1 -0.685873 0.540139 0.0718885
1 -0.489824 0.928443 -0.826497
1 -1.31387 1.26621 -1.28133
1 -1.64196 0.452885 -0.792903
1 -1.5177 -0.34781 -1.38596
1 -1.10023 -0.496098 -0.487899
1 -0.106133 -0.613457 -0.441338
1 0.150974 -1.56713 -0.283969
1 0.762665 -1.91083 0.422729
1 1.54072 -1.30258 0.288462
1 1.43176 -1.76692 -0.594959
1 2.10128 -1.38046 -1.23383
1 1.72306 -0.808902 -0.506401
1 2.69887 -0.911277 -0.304872
1 2.98043 -0.727652 0.62808
1 2.01814 -0.522831 0.450108
1 1.26125 -0.309881 1.06735
1 0.614556 -0.649682 0.383113
