50
Atoms. Timestep: 77500000
1 0.00831628 0.0151272 -0.028911
1 0.996714 0.154197 -0.0636067
1 1.29033 0.635924 0.756225
1 1.53786 0.00780554 1.48693
1 2.03506 -0.790536 1.83232
1 1.27308 -1.019 2.43619
1 0.360738 -0.802919 2.76983
1 0.209061 -1.7225 2.40189
1 -0.619503 -1.21214 2.62873
1 -1.45359 -1.25401 3.17958
1 -1.89108 -1.97543 2.63836
1 -1.7889 -1.9847 3.63053
1 -2.70014 -2.31006 3.86078
1 -3.46454 -2.02958 4.44637
1 -3.08795 -2.82727 4.91997
1 -2.18454 -3.14258 5.23133
1 -1.58315 -3.23193 6.02403
1 -0.88926 -3.15448 5.31157
1 -1.03505 -2.38672 4.69217
1 -1.18319 -2.07527 5.63172
1 -0.711129 -1.29181 5.23933
1 -1.30718 -0.624768 5.68117
1 -0.309435 -0.534803 5.68232
1 0.34336 -0.973765 5.06623
1 0.0399105 -0.865994 4.11474
1 0.3714 -0.214587 4.80166
1 0.863224 -0.52465 5.6123
1 1.74291 -0.968792 5.47858
1 1.74369 -1.74393 4.844
1 2.28491 -0.897737 4.77103
1 1.46715 -0.908342 4.19263
1 1.50648 -0.292363 3.40713
1 1.16608 -0.56282 2.50231
1 1.51125 -1.25874 1.88106
1 0.955526 -1.5124 1.08926
1 0.195215 -1.07868 0.61666
1 0.0317412 -1.83253 1.24658
1 -0.451544 -2.28923 1.98812
1 -0.402056 -3.07546 1.37162
1 -0.731196 -3.39628 0.475068
1 -1.30705 -2.60299 0.282356
1 -1.98075 -2.68317 -0.464376
1 -2.25592 -1.71643 -0.551637
1 -2.63187 -1.67933 0.378861
1 -2.74071 -0.705052 0.218886
1 -2.24748 -0.215267 -0.496515
1 -2.74391 -0.840016 -1.11046
1 -2.1264 -0.166226 -1.52034
1 -1.33146 0.102621 -0.979441
1 -0.857987 -0.422779 -0.270684
