50
Atoms. Timestep: 14600000
1 -0.0621587 0.00804591 0.0095038
1 0.732629 -0.209007 -0.560445
1 -0.0715978 0.00312415 -1.11924
1 -0.367966 -0.732885 -0.51413
1 -0.71566 -0.864726 -1.44154
1 -0.613697 -0.88174 -2.43477
1 0.163444 -1.39582 -2.79273
1 0.791915 -1.01197 -3.47935
1 0.545845 -1.14832 -4.44402
1 0.22022 -2.00224 -4.83645
1 -0.699385 -1.64229 -4.65364
1 -1.38633 -1.11899 -4.14522
1 -1.90049 -1.08611 -5.00049
1 -1.75437 -1.9259 -4.49042
1 -1.13704 -2.69949 -4.38462
1 -0.809479 -3.04744 -3.50373
1 0.156355 -2.80787 -3.43285
1 -0.464923 -2.02545 -3.45529
1 -1.12257 -2.02654 -2.69807
1 -1.80662 -1.86676 -1.98971
1 -2.34645 -1.54184 -1.20922
1 -3.04769 -2.20527 -1.48306
1 -3.91748 -1.71686 -1.34591
1 -4.86696 -1.89266 -1.11808
1 -5.5591 -1.22728 -1.40685
1 -5.17311 -1.18997 -2.32002
1 -4.76909 -0.909532 -1.44797
1 -4.42268 -0.26785 -0.769998
1 -5.37371 -0.511949 -0.622045
1 -5.17004 0.459371 -0.788192
1 -4.77021 -0.0207293 -0.0167875
1 -3.83325 -0.377283 -0.0338921
1 -3.61189 -1.23462 -0.498211
1 -2.74997 -1.12822 -0.00869769
1 -2.36638 -0.886391 0.879056
1 -1.89556 -0.645696 1.72229
1 -1.91643 0.345203 1.84593
1 -1.66168 1.30737 1.7958
1 -2.29786 1.89121 1.28905
1 -1.54797 2.3006 1.8141
1 -1.41955 2.47521 0.841775
1 -0.433937 2.29506 0.8834
1 -0.554482 3.15821 1.37659
1 -0.342549 2.82503 2.29786
1 0.589925 2.95359 2.64012
1 0.509524 2.12005 2.08495
1 0.197414 1.82589 1.18747
1 -0.508758 1.21388 0.826705
1 -0.0734196 1.04041 -0.0498534
1 -0.815528 0.535538 0.394155
