50
Atoms. Timestep: 97700000
1 -0.0288767 0.000686477 -0.0238599
1 -1.00652 0.150316 -0.145924
1 -0.286947 0.72839 -0.53713
1 -0.396745 1.33265 0.256648
1 -1.17957 1.60258 -0.302108
1 -2.08842 1.29388 -0.598715
1 -2.91591 1.25974 -1.15537
1 -3.81402 1.6473 -0.999566
1 -3.60819 1.24599 -0.1017
1 -3.87639 1.76353 0.711225
1 -4.67834 1.67174 1.30388
1 -4.3891 2.6286 1.32946
1 -4.96277 2.65643 2.14926
1 -5.62289 2.35659 2.84295
1 -6.53647 1.99684 3.06583
1 -6.93665 1.18359 2.63689
1 -7.23108 0.227122 2.60567
1 -8.09585 0.670598 2.85145
1 -7.87203 0.480288 3.80744
1 -7.34668 -0.22495 3.32115
1 -6.69978 0.539212 3.32652
1 -6.17006 -0.289079 3.17048
1 -5.35287 0.126866 3.56645
1 -4.40063 -0.0644685 3.31364
1 -4.35387 0.324472 2.3907
1 -3.80053 -0.110287 1.68468
1 -3.65457 -0.52034 2.58182
1 -3.66303 -1.51192 2.42259
1 -4.46262 -2.00676 2.76142
1 -3.68717 -2.44011 3.23743
1 -3.20034 -3.0503 3.86535
1 -2.6446 -3.03807 3.03714
1 -2.15411 -2.41141 3.63058
1 -1.32881 -2.57408 3.09986
1 -0.47789 -2.64013 2.58535
1 0.286505 -2.64172 1.93055
1 0.9828 -3.29186 1.61785
1 1.48321 -2.55583 2.08783
1 2.29023 -2.03835 1.78743
1 2.4149 -2.72634 2.5075
1 2.83041 -3.39939 1.89609
1 3.27179 -2.72461 2.49532
1 3.35274 -1.99788 1.82282
1 3.38356 -1.25537 1.15863
1 3.50713 -0.260289 1.06988
1 2.63494 0.191716 1.2776
1 1.94958 0.843519 1.60092
1 1.3328 0.475354 0.909258
1 1.18323 -0.0537148 0.0751658
1 0.529399 0.297478 0.741888
