50
Atoms. Timestep: 85700000
1 0.00306939 0.0257706 -0.0375909
1 -0.228929 -0.941041 -0.0867078
1 -0.41563 -1.72603 0.515175
1 0.0188037 -1.71263 -0.389594
1 -0.808857 -1.61233 -0.935011
1 -0.530553 -2.55853 -0.769576
1 0.246728 -3.17027 -0.627533
1 0.736502 -2.93924 -1.46889
1 0.826298 -3.91979 -1.30095
1 0.808196 -4.24794 -2.24649
1 0.299834 -4.5399 -1.4392
1 -0.0176124 -5.47479 -1.31436
1 -0.647142 -5.48394 -2.092
1 -1.45228 -5.94085 -1.70885
1 -0.751751 -6.64479 -1.65219
1 -0.690875 -6.57667 -2.64831
1 -0.992733 -7.0145 -3.50431
1 -1.36898 -6.09329 -3.61738
1 -1.602 -5.28077 -4.15342
1 -0.931621 -4.93476 -4.81296
1 -0.792596 -4.50015 -3.92063
1 0.0131456 -4.20401 -3.40344
1 0.35185 -3.62253 -4.13389
1 0.298076 -2.75634 -3.62434
1 0.761614 -1.97576 -4.04444
1 0.217974 -1.14409 -4.16513
1 -0.230797 -0.346702 -4.56763
1 -0.980785 -0.538862 -5.20766
1 -1.16202 -0.0217393 -4.37109
1 -1.21848 0.303251 -5.31633
1 -2.16406 0.624207 -5.34843
1 -2.22623 -0.276291 -4.91959
1 -3.13488 0.0729855 -4.68987
1 -3.28186 0.154672 -5.67985
1 -3.84627 -0.601862 -5.33345
1 -3.97332 -0.24472 -4.41066
1 -3.62844 0.443172 -3.77272
1 -3.55116 -0.514335 -3.47563
1 -2.67282 -0.99791 -3.44164
1 -1.69463 -0.805562 -3.48387
1 -1.46761 -0.297822 -4.3178
1 -1.15373 -0.0285186 -3.39542
1 -1.02918 0.824601 -3.91001
1 -0.121849 0.849079 -3.49899
1 0.406618 0.165923 -3.00137
1 1.11644 0.125444 -2.29083
1 0.936639 1.03257 -2.68769
1 -0.0627195 1.03218 -2.68906
1 -0.406661 0.810495 -1.7769
1 -0.36763 0.277558 -0.931283
