50
Atoms. Timestep: 71700000
1 0.0307455 0.00218823 -0.0555434
1 -0.631305 0.754554 -0.00762618
1 -1.24414 0.308454 0.636937
1 -1.17335 -0.485924 0.0232646
1 -1.40093 -0.672151 -0.92531
1 -0.69967 -1.3303 -1.22353
1 -1.4056 -1.62156 -1.86902
1 -1.52018 -0.71517 -2.27383
1 -0.634649 -0.271839 -2.41037
1 -1.34966 -0.455858 -3.08056
1 -1.9831 0.087112 -2.52571
1 -1.0595 0.437185 -2.39033
1 -0.613564 0.957473 -1.66823
1 -1.39811 1.5659 -1.74358
1 -2.33856 1.26913 -1.95193
1 -2.08569 1.13956 -2.9082
1 -2.26764 2.03831 -2.50475
1 -2.73863 1.52588 -3.22391
1 -2.20285 2.08667 -3.84894
1 -1.83877 3.01489 -3.9062
1 -1.23365 3.02372 -3.11432
1 -0.854781 3.31705 -3.98636
1 -0.244091 2.60371 -3.65244
1 -0.0314773 2.26801 -2.72714
1 0.263873 3.19848 -2.49923
1 0.0651862 2.86346 -1.57829
1 0.771609 3.56433 -1.51635
1 0.965246 4.39898 -0.998114
1 1.43305 5.1229 -1.49772
1 0.942406 5.31894 -2.3509
1 1.39378 6.10852 -2.76391
1 0.440544 6.28979 -2.99532
1 0.273172 6.39908 -2.01605
1 0.24531 5.92501 -1.13713
1 -0.324403 6.24123 -0.378203
1 -0.915894 6.32243 -1.17552
1 -0.529858 5.39675 -1.11268
1 -1.26567 4.82055 -0.763669
1 -0.691231 4.37465 -1.44926
1 -1.64039 4.04755 -1.47944
1 -0.946332 3.3312 -1.57947
1 -1.21795 3.00748 -0.667605
1 -0.783976 3.89503 -0.47682
1 0.0292194 3.71233 -1.01117
1 0.926655 3.28583 -0.872149
1 1.43501 2.5439 -0.444351
1 1.43039 1.55255 -0.600031
1 1.68016 0.582207 -0.53286
1 0.789629 0.937725 -0.239378
1 -0.124251 0.828031 -0.607708
