50
Atoms. Timestep: 47700000
1 0.0107323 0.0127418 -0.0158479
1 -0.536555 0.780044 -0.354438
1 0.384444 0.788407 0.0329586
1 0.475753 1.72703 0.368066
1 -0.114989 1.1284 0.900916
1 -0.712812 1.87973 0.630038
1 -0.701856 1.40681 1.50797
1 -1.19968 0.953942 0.757578
1 -1.95291 0.869436 1.41236
1 -2.25387 0.354745 0.609871
1 -2.04647 -0.613537 0.487122
1 -1.61871 -1.18127 1.19322
1 -0.806717 -0.622596 1.0075
1 -0.517334 0.0450146 1.69599
1 -0.821918 0.0526478 2.65049
1 -1.08198 -0.902861 2.75039
1 -1.76409 -0.772712 2.03259
1 -1.76781 -0.230983 2.88096
1 -2.6754 -0.463351 3.2432
1 -2.74923 -0.0565556 2.32884
1 -3.47311 0.199793 1.69069
1 -3.87026 0.886755 1.08052
1 -3.76685 0.407784 0.210579
1 -3.91829 1.31684 -0.176381
1 -3.44077 1.11442 -1.03053
1 -2.68423 0.503161 -0.810461
1 -2.40863 -0.361134 -0.386493
1 -1.74953 -1.10851 -0.346621
1 -1.64184 -1.43029 0.598021
1 -1.33076 -1.78979 -0.285295
1 -0.472261 -2.01299 -0.751691
1 -0.359053 -1.3824 0.0203207
1 -0.558432 -1.92966 0.837063
1 -1.0754 -2.45561 0.157266
1 -1.5996 -2.92914 -0.551616
1 -1.31797 -3.04326 -1.50822
1 -0.538026 -2.53185 -1.8657
1 -0.2888 -3.46128 -2.13289
1 -0.0269835 -4.3922 -1.87453
1 0.737427 -4.5551 -1.25269
1 0.742975 -3.90194 -2.01441
1 0.398992 -3.73978 -1.09029
1 0.346465 -3.65554 -0.0949141
1 -0.528032 -3.36557 0.291178
1 -1.40619 -3.73736 0.610839
1 -2.12561 -3.07702 0.836552
1 -2.10763 -2.12654 1.13565
1 -1.15638 -1.85754 1.06633
1 -0.685682 -1.23068 0.447523
1 -0.847359 -0.47335 -0.186742
