50
Atoms. Timestep: 65600000
1 0.0257328 -0.0496795 0.0172113
1 -0.163979 -0.315428 -0.926189
1 0.523389 0.346192 -1.23273
1 0.695962 1.09034 -0.592184
1 1.17557 1.96408 -0.588098
1 2.10162 2.23666 -0.833916
1 2.40923 1.9984 -1.75028
1 3.27237 1.50255 -1.63928
1 3.93939 1.84676 -2.29491
1 3.62472 0.895334 -2.35356
1 2.63303 0.952606 -2.51458
1 2.30734 1.67879 -3.11356
1 3.26083 1.97054 -3.05478
1 3.8069 2.67729 -3.49904
1 4.6609 2.37069 -3.07011
1 5.54358 2.10125 -2.67136
1 5.59417 1.42836 -1.93501
1 5.66461 0.529718 -1.50021
1 5.38294 1.26519 -0.883314
1 5.8591 1.23353 0.00179759
1 5.81285 1.93826 0.707591
1 5.06469 1.63057 0.126871
1 4.90513 2.5085 0.568867
1 4.11974 2.65443 -0.0270671
1 3.72037 3.10077 -0.833437
1 3.22964 3.64188 -0.148684
1 2.33316 3.76774 0.274716
1 2.48953 3.19206 1.08113
1 2.37767 2.67757 0.22759
1 2.20287 3.14903 -0.64069
1 1.90045 4.05563 -0.34023
1 1.24425 4.76833 -0.593897
1 1.69557 4.68239 -1.48385
1 0.857085 4.79885 -2.01238
1 0.205043 4.90651 -2.75998
1 -0.712662 4.88069 -3.15312
1 -1.06507 3.99433 -2.86861
1 -1.752 3.42587 -2.40733
1 -2.03422 3.65173 -1.47034
1 -2.03028 2.98403 -0.731343
1 -2.16287 2.67598 0.223518
1 -2.76138 2.43307 0.98694
1 -1.82045 2.45674 1.31359
1 -1.64652 1.54838 1.703
1 -0.720461 1.16774 1.70863
1 -0.399182 0.224275 1.77156
1 -1.26781 -0.277988 1.74303
1 -1.55581 -0.941502 1.05131
1 -1.68945 0.0341475 0.849916
1 -0.953129 0.0899332 0.179646
