50
Atoms. Timestep: 82200000
1 -0.000223165 -0.0313042 -0.00105079
1 -0.754884 -0.578137 0.35628
1 -0.41143 -0.552348 1.29631
1 -0.618789 -1.24161 1.98468
1 -0.11454 -2.10051 1.863
1 0.397622 -2.72028 1.25741
1 0.399838 -3.67642 0.945952
1 -0.128792 -3.68768 0.0931678
1 -0.445695 -4.15893 -0.72759
1 0.123017 -4.82294 -0.238462
1 0.811236 -5.02716 -0.946996
1 1.78611 -4.83574 -1.07997
1 1.70142 -3.92143 -1.50006
1 1.2742 -4.27315 -0.665423
1 0.603116 -3.58273 -0.923751
1 0.185024 -2.67886 -0.833984
1 0.99164 -2.58587 -0.250105
1 0.2653 -2.60329 0.443261
1 0.509062 -1.65403 0.63119
1 0.866695 -1.15645 -0.158119
1 0.211713 -1.62447 -0.741514
1 -0.323188 -1.15837 -1.43676
1 -0.668636 -0.447216 -0.817925
1 -1.42291 0.0174479 -1.2798
1 -1.84345 -0.176562 -0.401487
1 -2.58942 -0.576786 0.107498
1 -3.4977 -0.752006 0.493487
1 -3.60545 -0.389507 -0.436772
1 -3.14627 0.482605 -0.300189
1 -3.81001 0.918331 -0.906452
1 -3.06655 1.21973 -1.5131
1 -2.66754 0.358132 -1.8194
1 -2.82652 -0.588523 -2.09418
1 -2.06644 -0.480791 -2.73316
1 -1.61262 0.209275 -3.28464
1 -1.03271 1.01608 -3.35339
1 -0.101239 1.22477 -3.65338
1 0.576216 1.01854 -2.94317
1 0.818055 1.46849 -2.08226
1 -0.00618207 1.72166 -1.58041
1 -0.201068 1.01515 -0.893312
1 0.37115 0.201081 -0.842006
1 0.620402 1.09499 -1.21568
1 1.4164 1.67144 -1.05042
1 2.28697 1.82788 -1.52215
1 2.05056 1.05775 -0.933698
1 1.76857 0.266585 -0.386247
1 1.90514 -0.213582 0.477397
1 1.10056 -0.800823 0.365276
1 0.972122 0.170438 0.159459
