50
Atoms. Timestep: 40100000
1 -0.000496475 0.00312921 0.00129477
1 0.809584 0.220509 0.55278
1 0.600221 -0.441591 1.2656
1 0.694618 -1.29166 1.78928
1 0.0477165 -1.39067 2.54758
1 -0.383379 -1.94853 1.84357
1 0.317468 -2.61231 2.1096
1 0.948907 -2.37949 1.36864
1 1.11757 -2.07317 0.430686
1 1.8828 -1.93818 -0.186017
1 1.44778 -2.27968 -1.02831
1 0.507232 -2.63531 -1.02361
1 0.280727 -2.17345 -1.88375
1 0.32268 -1.38978 -2.50557
1 -0.510993 -1.84038 -2.16309
1 -0.407417 -1.9073 -1.16988
1 -1.19839 -2.51069 -1.23102
1 -2.00342 -1.97346 -1.48729
1 -1.26827 -1.41553 -1.11438
1 -0.745439 -0.787399 -0.546107
1 -0.29352 -0.343614 -1.31407
1 -0.276033 -0.409044 -2.31274
1 -0.358226 0.480795 -2.75717
1 0.12609 1.35103 -2.79802
1 1.0022 1.69049 -2.43593
1 1.68465 1.80576 -1.71777
1 1.40229 2.46681 -1.0271
1 1.79766 3.2348 -0.519407
1 1.96782 4.16535 -0.208704
1 2.6409 4.69586 -0.728232
1 3.41431 5.32405 -0.737001
1 3.10711 5.75602 0.112261
1 3.11058 4.7534 0.102611
1 2.86564 4.51556 1.04997
1 3.64117 3.88332 0.930573
1 3.61162 3.08479 1.52779
1 2.74794 3.5905 1.63457
1 2.02067 3.91154 2.23883
1 1.4936 3.22283 1.73741
1 1.42133 2.38555 1.20632
1 1.78403 1.5288 1.57684
1 1.97268 1.88562 0.665307
1 2.14488 1.05724 0.14108
1 2.0151 0.639271 -0.757727
1 1.03622 0.780239 -0.880447
1 0.108244 0.49944 -1.115
1 0.578605 0.516482 -1.99414
1 0.601953 -0.177523 -2.72507
1 0.577385 -0.241994 -1.72946
1 0.0418988 -0.425291 -0.901042
