50
Atoms. Timestep: 80800000
1 -0.0627208 -0.0517912 0.0370401
1 -0.916331 -0.484891 -0.237681
1 -0.856314 -1.48705 -0.225467
1 -0.265007 -1.55593 0.581493
1 0.111387 -2.1497 1.28609
1 0.635402 -1.84916 2.08548
1 0.16357 -2.67292 2.39569
1 -0.72702 -3.08203 2.5738
1 -0.871694 -3.31376 1.61121
1 -1.1038 -2.35929 1.82482
1 -0.571203 -2.62696 1.029
1 -1.17435 -1.86382 0.805405
1 -2.01095 -2.03981 0.28279
1 -1.46302 -2.87207 0.260312
1 -0.601299 -3.12515 -0.172398
1 -1.05505 -2.23165 -0.217787
1 -1.76843 -2.11751 -0.915554
1 -1.0727 -1.39819 -1.05561
1 -1.07547 -0.547951 -0.536626
1 -0.503446 -0.963 0.167348
1 -0.287902 -0.023181 0.401102
1 -0.697968 0.256162 1.27037
1 -1.06436 0.825818 2.01687
1 -0.424541 0.728689 2.77938
1 -0.193814 0.319677 3.66388
1 -0.622131 1.21121 3.80751
1 -1.11087 1.81799 4.43713
1 -1.66458 1.97205 5.25166
1 -1.57882 2.9703 5.28036
1 -1.91096 2.93784 4.33361
1 -1.51442 2.23131 3.74255
1 -0.696906 2.543 3.26228
1 -0.573949 3.53144 3.11924
1 -1.38219 3.10783 2.73083
1 -2.24016 2.68214 3.01706
1 -3.18621 2.49913 3.27057
1 -3.69927 2.79202 2.46833
1 -3.90119 1.95013 1.95782
1 -4.2377 2.27251 1.0717
1 -4.53778 2.81545 0.288227
1 -4.14604 1.92027 0.0782138
1 -3.20537 1.80482 0.382398
1 -3.39912 1.2594 1.18855
1 -2.66893 1.78222 1.63193
1 -1.9732 2.07496 0.972961
1 -1.37604 1.70733 0.255072
1 -1.60618 0.799355 -0.0948391
1 -1.43874 1.47272 -0.816092
1 -0.858314 0.66151 -0.846296
1 -0.992177 0.330668 0.0937997
