50
Atoms. Timestep: 92400000
1 -0.0192477 -0.00304576 0.0257321
1 -0.371088 -0.00559252 0.963367
1 0.280462 -0.753411 0.828295
1 0.966316 -1.44199 1.06144
1 0.839283 -2.41911 1.24188
1 -0.116409 -2.75097 1.18757
1 -0.724782 -2.36355 1.87816
1 -0.0318156 -2.07227 2.54551
1 -0.420984 -1.17471 2.73222
1 -0.0500807 -0.241478 2.75787
1 0.834205 -0.390899 2.30895
1 1.26037 0.344388 1.77509
1 1.65726 -0.00510227 2.62908
1 2.03561 -0.793012 3.11323
1 1.95907 -1.57943 3.73054
1 2.56046 -1.06442 4.35027
1 1.78596 -1.61592 4.65834
1 1.09877 -1.1664 5.23057
1 0.619066 -0.309106 5.03727
1 -0.37164 -0.305241 5.18855
1 -0.633351 -0.262676 6.15737
1 -1.4996 -0.751834 6.09951
1 -1.27364 -1.3412 6.8741
1 -1.64183 -0.411503 6.94424
1 -2.2522 -0.31842 6.15959
1 -3.01144 0.25252 5.82919
1 -2.79005 -0.0900718 4.92119
1 -2.44063 0.829622 5.11308
1 -2.09594 1.15903 4.23387
1 -1.80859 0.467812 3.56496
1 -2.65369 0.56165 4.08923
1 -2.83861 1.33652 3.48801
1 -2.01879 1.06299 2.98394
1 -2.24881 1.93913 2.55993
1 -1.48749 1.37489 2.2362
1 -1.50766 0.428216 1.93227
1 -1.57317 -0.550876 2.15433
1 -2.46403 -0.122221 2.01931
1 -2.9261 -0.67341 2.71748
1 -3.88453 -0.578993 2.96813
1 -4.37016 -0.766484 2.11938
1 -4.07229 0.110629 1.73116
1 -4.04557 0.387657 0.771402
1 -4.2617 0.0689303 -0.153225
1 -3.71459 -0.718907 -0.43229
1 -3.93538 -0.00232022 -1.09439
1 -2.93835 0.111912 -1.09873
1 -2.3015 0.877022 -0.982894
1 -1.42999 0.477139 -0.690077
1 -0.47992 0.186382 -0.837881
