50
Atoms. Timestep: 55900000
1 0.0848006 -0.00518251 0.0293796
1 -0.741575 -0.0206209 0.6039
1 -0.22123 0.699775 1.06892
1 -1.0261 0.682732 1.6667
1 -1.3504 0.000214321 2.32056
1 -1.3764 -0.996149 2.14287
1 -1.44862 -1.65266 2.90437
1 -2.42774 -1.4716 3.04689
1 -3.13155 -1.40399 2.3248
1 -3.12388 -2.39234 2.17489
1 -2.23645 -2.76499 1.90661
1 -2.11856 -2.61255 2.88998
1 -2.32432 -3.45229 3.38943
1 -1.42697 -3.89288 3.435
1 -1.64168 -4.71771 2.91345
1 -2.02039 -5.40814 2.29392
1 -1.66408 -5.54877 1.36395
1 -0.696763 -5.73585 1.52658
1 -1.11258 -5.44363 2.39331
1 -0.293696 -5.11727 1.91212
1 0.41021 -5.77345 2.19058
1 1.25689 -5.45399 1.76779
1 2.02507 -5.7986 1.22605
1 2.58014 -6.04793 2.02251
1 3.40232 -5.86199 1.47797
1 3.35426 -4.9984 1.99053
1 4.22451 -4.95787 2.48917
1 4.69643 -5.24365 1.65642
1 4.99553 -4.34022 1.96388
1 5.6281 -4.22649 1.19055
1 5.39379 -5.12532 0.825712
1 6.25455 -5.61 0.66163
1 5.73602 -6.08357 -0.0552783
1 5.85092 -6.91541 0.491096
1 4.93071 -6.7894 0.85544
1 4.14887 -6.73807 0.228063
1 3.60075 -5.90424 0.167328
1 3.80486 -6.62928 -0.485916
1 2.90423 -6.35606 -0.823365
1 2.94832 -6.81966 -1.70362
1 3.01807 -5.81965 -1.73487
1 2.51239 -5.39114 -2.48268
1 1.68599 -5.56313 -3.01475
1 1.35371 -5.07909 -2.19769
1 1.21222 -4.47451 -1.41935
1 1.41912 -3.65721 -0.870581
1 1.53996 -3.09036 -0.0550252
1 0.588266 -2.86192 0.136904
1 0.348826 -1.90902 -0.07038
1 0.166876 -0.954576 -0.291495
