50
Atoms. Timestep: 42800000
1 0.051528 0.0369394 -0.0559126
1 -0.941424 -0.100017 -0.101683
1 -1.60654 -0.244889 0.638106
1 -2.42128 -0.736593 0.939276
1 -2.54233 -1.29373 1.76213
1 -2.6505 -2.24806 2.03088
1 -1.6607 -2.16977 2.16605
1 -1.56249 -2.71747 3.00352
1 -1.75114 -3.688 2.88414
1 -2.52882 -3.65762 3.52436
1 -3.41557 -4.10454 3.33491
1 -3.74261 -3.49587 4.06119
1 -4.05836 -2.9296 3.30641
1 -5.04556 -3.0281 3.41246
1 -5.59091 -2.31084 2.98985
1 -5.80112 -1.34622 2.85044
1 -6.32326 -0.728628 2.25516
1 -6.51625 -1.4314 1.57299
1 -6.7005 -1.19384 0.615796
1 -6.33493 -0.389651 1.07536
1 -5.64064 -0.0754379 0.41471
1 -5.30515 -0.377296 1.30498
1 -4.57087 0.263936 1.09382
1 -4.17712 1.18373 1.08576
1 -3.40391 0.556163 1.1513
1 -3.09757 0.856057 0.248899
1 -3.31269 1.53963 -0.459118
1 -3.67088 0.913336 -1.15214
1 -3.37222 0.0765871 -1.6313
1 -3.84714 -0.282282 -2.42783
1 -4.38966 0.555461 -2.40173
1 -3.92777 0.355595 -3.26045
1 -4.18705 1.29072 -3.51032
1 -4.83628 1.25247 -2.74557
1 -5.33129 2.10744 -2.586
1 -4.33404 2.03967 -2.56472
1 -3.96788 2.36127 -1.69045
1 -3.04524 2.5457 -1.34214
1 -2.48827 2.68424 -0.527956
1 -1.5733 2.72706 -0.107195
1 -1.03452 2.1714 -0.746899
1 -1.32548 1.99358 -1.68934
1 -2.24476 2.28594 -1.94658
1 -2.37151 1.39028 -2.37275
1 -1.81164 0.76056 -1.83458
1 -2.17906 -0.154633 -1.91285
1 -1.42671 -0.610796 -2.3854
1 -0.707606 -0.884339 -1.75368
1 -0.343736 -0.641458 -0.862035
1 -0.49321 0.345942 -0.829327
