50
Atoms. Timestep: 49000000
1 -0.0316691 -0.0516126 -0.0202247
1 -0.727562 -0.362033 0.630409
1 -0.270086 0.331278 1.18911
1 -0.326721 -0.580936 1.61471
1 0.109198 -1.35658 2.06321
1 1.00632 -1.76937 2.18953
1 1.47276 -1.65317 3.06797
1 1.06006 -0.755358 3.23063
1 0.883597 -0.073297 3.95325
1 1.79674 -0.310307 3.61693
1 2.48769 0.381305 3.82107
1 2.89011 1.27131 4.04608
1 3.09578 1.57531 3.11994
1 2.11265 1.67934 3.0029
1 1.82519 0.723786 2.97095
1 1.65322 0.974777 2.01719
1 1.35818 0.0265546 1.92634
1 0.691873 -0.205438 1.21129
1 -0.200847 -0.218212 0.758215
1 -1.01548 -0.76746 0.630076
1 -1.54263 -0.0355799 0.19408
1 -2.08237 -0.597894 -0.425204
1 -2.62018 -0.388812 -1.23543
1 -3.361 0.105338 -1.69782
1 -3.33887 0.487115 -2.61797
1 -3.70886 -0.42919 -2.74994
1 -3.591 -1.07676 -1.99333
1 -4.00838 -1.87093 -1.54814
1 -4.83399 -2.13859 -2.05554
1 -4.60425 -1.20791 -1.74886
1 -4.05148 -0.392949 -1.61968
1 -3.5432 0.0712482 -0.886493
1 -2.92422 0.693809 -0.409461
1 -1.92895 0.808859 -0.513389
1 -1.24065 0.64439 -1.22256
1 -0.494678 1.26319 -1.4761
1 0.224811 1.0955 -0.792446
1 0.860534 1.86176 -0.692938
1 1.42201 1.52317 -1.44522
1 2.03557 0.936329 -1.99113
1 1.90327 -0.00492411 -2.30843
1 1.55419 -0.940364 -2.28735
1 2.27288 -1.09152 -2.97268
1 2.35362 -1.16873 -1.97922
1 1.96007 -1.28665 -1.06802
1 1.95809 -1.94077 -0.302065
1 1.54542 -1.1398 0.152201
1 0.68757 -0.704867 -0.129636
1 0.381959 -0.341574 0.750765
1 -0.134712 -1.01425 0.240772
