50
Atoms. Timestep: 86000000
1 0.0183744 0.0503851 0.03552
1 0.07578 0.163109 1.02953
1 -0.156296 1.09036 0.7662
1 -0.466263 0.994806 -0.174844
1 -1.4207 1.10232 -0.469263
1 -1.88864 1.80813 -0.99489
1 -2.49787 1.02119 -0.986392
1 -3.32373 1.30554 -1.464
1 -4.16797 0.983091 -1.87446
1 -5.04905 0.666951 -1.5038
1 -5.03898 1.4817 -0.923028
1 -4.93489 0.961802 -0.0741107
1 -4.5739 0.0689499 0.201373
1 -4.8473 0.475116 1.07372
1 -4.0808 0.28891 1.68855
1 -4.36074 1.2206 1.9513
1 -4.17406 1.55552 2.86896
1 -5.06423 1.9001 2.58161
1 -4.29041 2.30487 2.10654
1 -4.32832 2.79329 1.237
1 -5.1963 3.08269 1.63777
1 -5.2555 3.50832 0.737454
1 -4.66139 3.9766 0.0829109
1 -4.36106 3.26787 -0.546938
1 -5.05751 2.82855 0.0135903
1 -5.76116 3.19421 -0.60011
1 -5.50142 2.68832 -1.41415
1 -4.76595 2.01762 -1.31394
1 -4.36896 2.16545 -0.411995
1 -3.59575 2.64107 -0.829133
1 -3.37525 3.25102 -0.0704639
1 -3.22498 4.14509 0.349875
1 -2.24141 4.03305 0.218565
1 -1.58653 4.50913 -0.355584
1 -1.19483 3.75858 -0.891264
1 -1.03972 3.02136 -0.233269
1 -1.46272 2.24489 0.224231
1 -2.15378 1.7222 0.717938
1 -1.87974 1.48634 1.65481
1 -1.01225 1.0923 1.35535
1 -1.72103 0.545992 1.80277
1 -0.774223 0.308086 1.5664
1 -0.596914 -0.09983 2.4659
1 -1.52336 -0.463963 2.59293
1 -0.664606 -0.794979 2.99722
1 -0.982314 -1.67614 2.65264
1 -1.29442 -1.48999 1.72443
1 -0.511102 -1.90283 1.27279
1 -1.02344 -1.4939 0.518082
1 -0.500523 -0.641674 0.533426
