50
Atoms. Timestep: 44500000
1 0.0663908 0.0224776 0.0014623
1 0.214296 0.538138 -0.843382
1 -0.230839 1.41682 -0.624148
1 -1.1018 1.30981 -1.09912
1 -1.00192 1.0432 -2.0604
1 -0.0811515 0.955111 -2.45322
1 -0.220134 0.440859 -3.29812
1 0.204855 1.17075 -3.8332
1 0.932631 0.491502 -3.78568
1 0.597929 -0.233477 -4.38495
1 1.42656 -0.795889 -4.44959
1 1.60279 -1.77371 -4.52084
1 2.22284 -2.16394 -5.19658
1 1.59303 -2.29722 -5.9577
1 1.27332 -3.08299 -6.4886
1 0.429216 -3.25732 -5.96991
1 -0.217318 -3.98725 -6.20511
1 0.158569 -3.97354 -5.27828
1 0.279193 -4.83024 -4.76763
1 0.430306 -5.72676 -4.3423
1 -0.423204 -5.20696 -4.40137
1 -1.24272 -5.03063 -4.93466
1 -1.73426 -5.65399 -4.32731
1 -2.32483 -4.96835 -3.90347
1 -2.04521 -4.34486 -4.63212
1 -2.97515 -4.20659 -4.9766
1 -3.19248 -3.43827 -5.58596
1 -4.1682 -3.32095 -5.76454
1 -4.64535 -4.15861 -5.48188
1 -5.52019 -3.70427 -5.61794
1 -5.31956 -2.77384 -5.32078
1 -6.06426 -3.19875 -4.8076
1 -5.196 -3.31893 -4.33692
1 -4.5984 -4.05695 -4.62569
1 -4.26046 -4.07313 -3.68893
1 -3.42842 -4.56352 -3.93721
1 -3.36153 -3.59824 -3.69993
1 -2.41849 -3.37404 -3.47975
1 -2.14826 -2.66641 -4.13263
1 -1.77284 -2.32178 -4.98806
1 -2.25687 -1.4587 -5.11662
1 -1.38682 -1.22839 -4.68756
1 -1.96349 -0.489604 -4.34457
1 -2.03049 -0.692379 -3.37266
1 -2.20992 -0.923329 -2.41215
1 -1.21337 -0.849279 -2.36082
1 -0.220661 -0.7518 -2.4184
1 0.143243 -1.32648 -1.69151
1 0.344375 -1.28477 -0.713175
1 0.497464 -0.303591 -0.834464
