0.000000000000000000e+00 6.806935836999998823e-01 -4.389936700000003633e-02 2.164516939999998890e-01
9.999999999999981126e-02 8.337675480000001915e-01 -3.379024499999989245e-02 1.762702520000000439e-01
1.999999999999996225e-01 9.108097690000001023e-01 -3.516150199999999726e-02 1.958438479999999593e-01
3.000000000000004885e-01 1.057643536999999911e+00 -9.556347999999950660e-03 1.726634269999999804e-01
3.999999999999992450e-01 1.166965642000000081e+00 -7.350679999999945417e-03 1.380953960000001202e-01
5.000000000000000000e-01 1.221613186999999767e+00 -4.059192299999993259e-02 1.044979699999999956e-01
6.000000000000009770e-01 1.348407373999999326e+00 -3.110729699999989495e-02 9.590449279999992138e-02
7.000000000000012879e-01 1.521352028009999691e+00 -4.436878639000007424e-02 7.647723399999996341e-02
7.999999999999984901e-01 1.607776394000000053e+00 -5.186143100000006195e-02 1.118911805999999315e-01
9.000000000000007994e-01 1.649859272000000265e+00 -6.612086000000000352e-02 1.164490027000000677e-01
1.000000000000000000e+00 1.755827856000000020e+00 -4.191164999999989066e-02 9.223711600000003563e-02
1.099999999999998090e+00 1.843272925999999368e+00 -2.431240189999997817e-02 7.658901999999993826e-02
1.200000000000001954e+00 1.946725592999999810e+00 -3.014328199999998653e-02 9.449602999999999475e-02
1.299999999999998268e+00 2.020543467000001314e+00 5.005786100000000211e-02 -7.815468000000005966e-03
1.400000000000002576e+00 2.046103768999999684e+00 1.609386899999994472e-02 5.260476900000002343e-02
1.500000000000000000e+00 2.181963661000001942e+00 -5.245041799999996396e-02 6.212830499999998091e-02
1.599999999999996980e+00 2.319397326899999889e+00 -1.513188189999999655e-01 9.438301099999994725e-02
1.699999999999998623e+00 2.377770261000000662e+00 -9.626569699999999730e-02 8.634712200000001225e-02
1.800000000000001599e+00 2.472359578999999918e+00 -1.170263969999999765e-01 7.054286299999994181e-02
1.900000000000003464e+00 2.585365972300000870e+00 -3.598390599999998218e-02 1.121806450000001343e-01
2.000000000000000000e+00 2.637330105999999397e+00 -4.725896600000003417e-02 1.031469301299999808e-01
2.099999999999996092e+00 2.747777134000000565e+00 -4.097857049999995699e-02 1.196897019000000145e-01
2.199999999999996181e+00 2.856822668999999593e+00 -9.303884800000006283e-02 1.780560679999999563e-01
2.300000000000003819e+00 2.973862712999999047e+00 -1.096272430000000131e-01 1.574459799999999576e-01
2.400000000000003908e+00 3.057209920999999220e+00 -1.357673550000000062e-01 1.413730981999999914e-01
2.500000000000000000e+00 3.184408371000000848e+00 -8.445931700000004760e-02 8.172409700000006494e-02
2.599999999999996536e+00 3.271710348000001822e+00 -1.143670969999999454e-01 1.015585900000000319e-01
2.699999999999994849e+00 3.416702934000001246e+00 -8.239231600000002098e-02 1.373778469999999696e-01
2.800000000000005151e+00 3.500838134000000323e+00 -1.407339563999999987e-01 2.174494020000000138e-01
2.900000000000000355e+00 3.625391652999999881e+00 -1.350933599999999679e-01 1.929565809000000076e-01
3.000000000000000000e+00 3.702390703999999033e+00 -1.240214390000001221e-01 1.792129190000000261e-01
3.100000000000000533e+00 3.793742837999999562e+00 -1.028707679999999181e-01 1.188107569999999474e-01
3.199999999999993960e+00 3.924124366999999225e+00 -1.249489459999999635e-01 1.186080834999999611e-01
3.300000000000006040e+00 4.084114303999998974e+00 -1.413228919999999778e-01 1.342468500000000009e-01
3.399999999999997247e+00 4.211935272999999924e+00 -1.054509861600001069e-01 1.038719979999999793e-01
3.500000000000000000e+00 4.297865232000001257e+00 -6.428757600000004069e-02 1.720423904999998643e-01
3.600000000000003197e+00 4.388721481000000146e+00 -1.222544729999998775e-01 1.389728510000000639e-01
3.699999999999993072e+00 4.500535318000001617e+00 -9.568001300000002207e-02 1.474862967500001065e-01
