0.000000000000000000e+00 -6.646987099999994431e-02 -4.641638249999999744e-01 -5.655946639999994557e-02
9.999999999999981126e-02 -5.361106000000005062e-02 -5.217978549999999771e-01 -8.580286406999990123e-02
1.999999999999996225e-01 -3.449320600000003317e-02 -4.938467950000000606e-01 -6.418492119999992529e-02
3.000000000000004885e-01 -3.475840000000325375e-04 -4.603449619999999687e-01 -4.376141200000002035e-02
3.999999999999992450e-01 -9.053586000000011028e-03 -4.595652390000000698e-01 -2.817149100000004500e-02
5.000000000000000000e-01 -3.738676259999999807e-02 -5.084066429999998249e-01 -1.435744099999998122e-02
6.000000000000009770e-01 -5.617789750000001109e-02 -4.918006159999999682e-01 -3.260076999999997338e-02
7.000000000000012879e-01 -3.508522199999994373e-02 -5.321591499999998032e-01 -5.404569999999934982e-03
7.999999999999984901e-01 2.470880000000000298e-02 -4.734777044999999851e-01 -3.760119480000000125e-02
9.000000000000007994e-01 -3.083089999999555396e-04 -5.304621982999999652e-01 -1.756326700000003516e-02
1.000000000000000000e+00 3.815913200000000532e-02 -5.330115599999999398e-01 -3.532929419999985936e-03
1.099999999999998090e+00 5.630806299999997766e-02 -4.885977600000001031e-01 -1.152162200000005944e-02
1.200000000000001954e+00 9.868439799999995099e-02 -5.113267139999998490e-01 -3.291338600000000281e-02
1.299999999999998268e+00 9.579003599999998120e-02 -4.743405769999998745e-01 3.117382699999998383e-02
1.400000000000002576e+00 8.789597400000000171e-02 -4.017467929999999354e-01 -6.362537999999964486e-03
1.500000000000000000e+00 1.684301260000000133e-01 -4.119533360000000033e-01 -2.046649399999992541e-02
1.599999999999996980e+00 1.745044529999999761e-01 -3.938062660000000159e-01 -3.740589600000007037e-02
1.699999999999998623e+00 1.700901678999999223e-01 -4.210980990000000035e-01 -8.041546210000007078e-02
1.800000000000001599e+00 1.905675301000000488e-01 -4.396836610000002810e-01 -8.837987900000009167e-02
1.900000000000003464e+00 1.810242240000000669e-01 -4.406112590000001439e-01 -9.110643140000009021e-02
2.000000000000000000e+00 2.036893219999999505e-01 -4.382519479999998913e-01 -1.017114540000000067e-01
2.099999999999996092e+00 1.905549569999999693e-01 -4.049717900000000537e-01 -1.139547140000000125e-01
2.199999999999996181e+00 2.078959920000000572e-01 -4.744770952999999292e-01 -8.846629799999991550e-02
2.300000000000003819e+00 2.783765789999999019e-01 -4.911109190000000346e-01 -1.110917229999999062e-01
