100
Atoms. Timestep: 1408400000
1 0.0754332 0.017748 -0.0324735
1 1.07271 0.0518862 0.0372804
1 2.06813 0.162779 0.0383987
1 3.01953 -0.124041 0.0163634
1 3.94494 0.219015 -0.0912302
1 4.92553 0.045524 -0.205905
1 5.91364 -0.129327 -0.23177
1 6.91226 -0.0638464 -0.262947
1 7.8982 -0.0767874 -0.115497
1 8.83509 0.245377 -0.217269
1 9.82826 0.289723 -0.291872
1 10.8076 0.0621373 -0.229402
1 11.793 0.211235 -0.253255
1 12.7806 0.394974 -0.283599
1 13.7414 0.30498 -0.0219118
1 14.6549 0.387879 0.364398
1 15.6437 0.32067 0.454084
1 16.6334 0.42411 0.480834
1 17.6318 0.399087 0.521955
1 18.5797 0.726298 0.52012
1 19.4629 1.08968 0.816837
1 20.4456 1.00635 0.698964
1 21.3736 0.824891 1.02336
1 22.3648 0.746118 0.970647
1 23.3631 0.726862 1.04171
1 24.3531 0.862012 1.05286
1 25.3041 1.11463 1.23056
1 26.2675 1.0662 0.955063
1 27.2505 0.981573 1.14126
1 28.2068 0.761591 0.958066
1 29.0893 0.973741 0.545933
1 29.9847 0.6412 0.857342
1 30.7777 1.24233 0.818347
1 31.7401 1.06195 0.611714
1 32.7137 0.936324 0.466278
1 33.653 1.26593 0.430061
1 34.5212 0.817199 0.638303
1 35.5102 0.72835 0.725387
1 36.4366 1.10045 0.724671
1 37.3599 0.967726 0.366067
1 37.9813 1.69716 0.0737097
1 38.9218 1.36616 0.143889
1 39.8763 1.64756 0.2674
1 40.8517 1.86444 0.240063
1 41.6813 2.30384 -0.110618
1 42.4798 2.80364 0.220242
1 43.3818 3.11502 0.54487
1 43.2364 3.06973 -0.449113
1 43.4862 3.00255 0.511126
1 43.4458 2.12577 0.0268751
1 44.3486 1.87715 0.372153
1 44.8867 1.9289 1.21737
1 44.0072 1.59436 1.54896
1 43.185 1.07412 1.32259
1 42.9189 1.01803 2.28461
1 42.2459 0.815622 1.56797
1 41.5147 0.516234 0.957511
1 40.6812 -0.00274723 1.13759
1 39.8409 -0.0429697 1.6705
1 39.061 0.171399 2.26269
1 38.0875 -0.052719 2.31114
1 37.3048 0.412365 1.8949
1 36.3872 0.136376 1.60992
1 35.5715 0.276516 1.05468
1 34.7372 -0.24011 0.876863
1 33.7493 -0.159874 0.714607
1 32.7996 -0.165339 0.408456
1 31.8939 -0.260822 0.00414318
1 30.9326 -0.17751 -0.235731
1 29.9401 -0.171308 -0.0829865
1 29.0068 -0.389162 -0.370428
1 28.0212 -0.340347 -0.238128
1 27.0508 -0.331821 -0.00124683
1 26.0635 -0.376428 -0.160749
1 25.1128 -0.540538 0.100333
1 24.1331 -0.354245 0.0664624
1 23.1335 -0.257394 0.0868206
1 22.1663 -0.500093 0.0745994
1 21.1659 -0.438236 0.0633069
1 20.3043 -0.070657 -0.295222
1 19.3442 -0.172932 -0.0371597
1 18.3568 -0.250428 0.0713813
1 17.3577 -0.322943 0.0246954
1 16.4499 -0.671711 -0.230081
1 15.493 -0.432201 -0.0366764
1 14.6209 -0.927486 -0.163919
1 13.6262 -0.982159 -0.0503628
1 12.6683 -0.774229 0.140305
1 11.6839 -0.610242 0.122703
1 10.6946 -0.668975 0.026444
1 9.70714 -0.583762 -0.108016
1 8.72557 -0.396218 -0.109946
1 7.83826 -0.725179 0.219081
1 6.84414 -0.823708 0.269412
1 5.87755 -0.547008 0.175987
1 4.88362 -0.615565 0.157606
1 3.91807 -0.666305 -0.103021
1 2.93659 -0.548892 0.0387423
1 1.94913 -0.69282 0.0487849
1 1.00859 -0.327249 0.063447
