100
Atoms. Timestep: 10200000
1 0.103861 -0.0523114 0.0193894
1 1.09356 -0.130757 -0.142524
1 2.08645 -0.0214535 -0.070738
1 3.08257 -0.126886 -0.125956
1 4.08176 -0.151596 -0.118673
1 5.01374 0.135963 0.111969
1 6.00836 0.190844 0.148324
1 7.0105 0.114292 0.214212
1 7.99563 0.260631 0.0934926
1 8.93537 0.266719 -0.260548
1 9.8672 -0.0887091 -0.155217
1 10.849 -0.286685 -0.140142
1 11.828 -0.404183 -0.303797
1 12.7496 -0.625628 -0.620095
1 13.725 -0.444356 -0.72335
1 14.7039 -0.276599 -0.603628
1 15.6756 -0.289137 -0.837874
1 16.6707 -0.213187 -0.7363
1 17.5985 -0.299405 -1.09422
1 18.5082 0.104373 -1.24427
1 19.5023 0.183907 -1.20671
1 20.4777 0.387015 -1.19387
1 21.4752 0.313779 -1.08473
1 22.4326 0.104735 -1.2985
1 23.4086 0.198692 -1.49396
1 24.4032 0.0921457 -1.43775
1 25.3643 0.341565 -1.33116
1 26.3263 0.608503 -1.29172
1 27.0691 0.702412 -1.94586
1 28.0328 0.787217 -2.18439
1 28.9394 0.729243 -1.76497
1 29.8875 0.982891 -1.93188
1 30.7643 0.500316 -1.9324
1 31.6754 0.245427 -1.62152
1 32.3787 -0.22287 -1.08751
1 33.3535 -0.26568 -0.849888
1 34.332 -0.379935 -1.03287
1 35.3323 -0.347217 -1.08282
1 36.2334 0.0618949 -0.944226
1 37.167 0.240797 -1.24986
1 38.0883 0.612954 -1.13
1 38.9672 0.153385 -1.02552
1 39.9263 -0.127592 -0.981868
1 40.4407 -0.881969 -0.567128
1 41.3371 -1.25849 -0.814929
1 42.1169 -1.28959 -1.43845
1 43.0882 -1.18407 -1.22041
1 44.0799 -1.16735 -1.13864
1 44.8392 -0.513271 -1.10887
1 45.4578 -1.01474 -0.499304
1 44.9011 -0.185364 -0.452269
1 44.8745 -1.0911 -0.871681
1 44.874 -0.270007 -0.307981
1 44.0528 -0.753202 0.0139899
1 43.5568 0.103215 0.136756
1 42.6889 -0.38555 0.0928861
1 41.7701 -0.380044 -0.324067
1 40.8346 -0.724583 -0.436597
1 40.0887 -0.501196 0.201396
1 39.2835 -0.319663 0.765597
1 38.4509 0.00636975 0.322386
1 37.6384 0.429587 0.712803
1 36.7998 0.59929 0.193613
1 35.8449 0.385442 0.36432
1 34.8865 0.211393 0.617412
1 33.9851 0.589714 0.380955
1 33.1075 0.973224 0.68046
1 32.1692 0.804905 0.988768
1 31.1815 0.943212 0.975644
1 30.217 0.721958 0.808129
1 29.2532 1.00281 0.789245
1 28.3114 0.765141 0.559047
1 27.3269 0.7041 0.701095
1 26.3455 0.532084 0.750621
1 25.362 0.503903 0.540929
1 24.3849 0.569052 0.355538
1 23.4009 0.680084 0.393223
1 22.4213 0.651421 0.610804
1 21.5083 0.66806 1.0187
1 20.5582 0.365139 0.916037
1 19.6087 0.466991 0.592487
1 18.6813 0.731841 0.332806
1 17.6758 0.754574 0.354079
1 16.7441 0.628903 0.67797
1 15.7742 0.486756 0.485275
1 14.7747 0.488499 0.540867
1 13.8451 0.339195 0.216388
1 12.8595 0.153741 0.151614
1 11.8603 0.244599 0.211206
1 10.8703 0.273567 0.073961
1 9.88682 0.149855 -0.0654275
1 8.88714 0.140668 -0.0157503
1 7.9679 -0.257937 -0.00758854
1 6.99563 -0.140501 0.192594
1 6.00006 -0.124392 0.222553
1 5.03219 -0.256999 -0.00745914
1 4.04612 -0.321485 0.16054
1 3.07002 -0.142584 0.255449
1 2.06754 -0.265992 0.246589
1 1.08039 -0.202472 0.142817
