100
Atoms. Timestep: 1580400000
1 0.104354 -0.00516341 0.00257632
1 1.04424 -0.346898 -0.0198933
1 2.03359 -0.441133 0.112871
1 3.01064 -0.573165 -0.0879659
1 3.97672 -0.589323 0.150918
1 4.96418 -0.724614 0.184809
1 5.92096 -0.481517 0.0459077
1 6.88041 -0.446943 -0.24863
1 7.86836 -0.549195 -0.348554
1 8.86162 -0.573701 -0.416136
1 9.85494 -0.451826 -0.341419
1 10.8 -0.677554 -0.58361
1 11.7863 -0.726308 -0.704829
1 12.7739 -0.653999 -0.885555
1 13.7497 -0.757593 -1.07459
1 14.6966 -0.464687 -0.947239
1 15.6631 -0.23602 -0.821553
1 16.6605 -0.338618 -0.768022
1 17.5968 -0.491317 -1.08145
1 18.5921 -0.428771 -1.17446
1 19.5514 -0.543227 -1.42558
1 20.4681 -0.883776 -1.63201
1 21.4087 -0.589942 -1.80343
1 22.3773 -0.679012 -2.03476
1 23.3581 -0.681102 -2.22978
1 24.2965 -0.556571 -1.90423
1 25.2926 -0.658214 -1.80937
1 26.2711 -0.862655 -1.74781
1 27.1995 -1.191 -1.59344
1 28.1723 -1.41512 -1.57446
1 29.1039 -1.04883 -1.50316
1 30.1049 -1.03404 -1.40544
1 31.0721 -0.771431 -1.35595
1 31.9839 -0.423061 -1.58694
1 32.9429 -0.145589 -1.48999
1 33.9371 -0.167355 -1.622
1 34.8389 -0.237153 -1.19941
1 35.7368 0.0577679 -0.901222
1 36.633 -0.38441 -0.952318
1 37.5646 -0.20865 -0.657614
1 38.5566 -0.156481 -0.726013
1 39.4737 -0.536228 -0.603759
1 40.2127 0.0691119 -0.308585
1 41.0554 -0.0340585 0.217841
1 41.979 -0.413227 0.149737
1 42.9091 -0.571483 0.493265
1 43.604 -0.497585 1.21557
1 44.4141 -0.141083 1.68136
1 45.3077 -0.088079 2.11121
1 46.0056 0.617003 2.22738
1 45.1625 1.13474 2.37815
1 45.7206 0.925408 1.57277
1 44.9808 1.17992 0.9475
1 43.998 1.19334 0.745773
1 43.0068 1.27551 0.893395
1 42.2897 1.54334 1.5386
1 41.333 1.66796 1.79166
1 40.4419 2.03953 2.04995
1 39.556 2.48625 1.93126
1 38.8668 1.92082 1.47208
1 37.8879 1.85478 1.63716
1 37.3343 1.54442 0.864882
1 36.4199 1.39971 1.23646
1 35.5286 1.06984 1.56095
1 34.5645 0.949442 1.32433
1 33.6919 1.23972 0.944392
1 32.7628 0.859859 0.912438
1 32.1074 0.825934 0.155219
1 31.1333 0.594317 0.220969
1 30.1787 0.362291 0.377365
1 29.2509 0.505665 0.719903
1 28.2819 0.293595 0.793419
1 27.292 0.22384 0.752006
1 26.3236 0.249115 0.535412
1 25.3959 0.421086 0.167396
1 24.411 0.355892 0.280857
1 23.4282 0.461015 0.0985263
1 22.4445 0.449159 0.313151
1 21.6359 -0.11693 0.390316
1 20.6704 -0.155178 0.144212
1 19.6836 -0.243264 -0.0302917
1 18.7301 -0.553478 -0.0832629
1 17.7361 -0.613206 -0.209711
1 16.7363 -0.561622 -0.255277
1 15.7379 -0.587546 -0.296086
1 14.7454 -0.581705 -0.160638
1 13.797 -0.668158 0.155432
1 12.8456 -0.445898 0.37237
1 11.8651 -0.632611 0.368514
1 10.8696 -0.700069 0.289583
1 9.89343 -0.764848 0.023487
1 8.89582 -0.723132 -0.0180023
1 7.92832 -0.751641 -0.273725
1 6.96432 -0.67949 0.00745728
1 6.00786 -0.428797 -0.117974
1 5.01737 -0.364651 0.0108664
1 4.0366 -0.246534 0.142434
1 3.04843 -0.351695 0.141663
1 2.06421 -0.376651 -0.0360524
1 1.083 -0.194144 0.0506723
