100
Atoms. Timestep: 1869700000
1 0.105321 -0.000329012 -0.0267755
1 1.10668 0.0866665 -0.0718364
1 2.09851 0.0197074 -0.192988
1 3.09228 0.0557611 -0.252781
1 4.05215 0.255983 -0.0693545
1 5.0156 -0.00298567 -0.0783938
1 6.01084 -0.11371 -0.0212925
1 7.01755 -0.16416 -0.0303788
1 8.00924 -0.243781 0.0266437
1 9.0002 -0.178497 0.0697362
1 9.98763 -0.217228 0.249331
1 10.9548 -0.0624048 0.438121
1 11.9166 0.178054 0.369586
1 12.9055 0.0995757 0.482631
1 13.8673 -0.16123 0.399017
1 14.8521 -0.0264215 0.527654
1 15.8401 0.0571474 0.601544
1 16.8319 0.111694 0.729388
1 17.5995 -0.120608 1.32411
1 18.5163 0.241411 1.452
1 19.5077 0.126363 1.41202
1 20.4951 -0.0135613 1.34554
1 21.4585 -0.225029 1.4959
1 22.4008 -0.535923 1.4536
1 23.3603 -0.740648 1.2499
1 24.34 -0.682784 1.44203
1 25.3347 -0.617939 1.51028
1 26.3326 -0.602364 1.6342
1 27.3246 -0.680946 1.54016
1 28.091 -0.905672 0.943303
1 29.0467 -0.611765 1.03496
1 29.9884 -0.527925 1.36863
1 30.9256 -0.783321 1.60392
1 31.7546 -0.424312 2.01285
1 32.6923 -0.372413 2.37043
1 33.6828 -0.405273 2.18634
1 34.6176 -0.310523 1.86292
1 35.4616 -0.719121 1.49375
1 36.4614 -0.800632 1.485
1 37.386 -1.02424 1.79791
1 38.3429 -1.26466 1.67223
1 39.2029 -1.73755 1.89775
1 40.1658 -1.90351 2.11784
1 40.8503 -1.31046 2.53695
1 41.706 -0.819251 2.35468
1 42.5149 -0.549866 1.83592
1 43.454 -0.628425 2.17159
1 44.2524 -0.195246 1.75786
1 45.2176 -0.351319 1.54953
1 45.9473 -0.294158 2.22663
1 46.1038 -1.12202 1.68234
1 46.4297 -0.195921 1.86725
1 45.5048 -0.495856 1.63922
1 44.6555 -0.69653 2.12633
1 43.6488 -0.70828 2.07262
1 42.788 -1.22187 2.03519
1 42.0812 -0.535279 2.21944
1 41.281 -0.626028 1.63554
1 40.4197 -1.13216 1.69692
1 39.4775 -0.927631 1.44524
1 38.5124 -1.14049 1.62244
1 37.5217 -1.00553 1.72658
1 36.5408 -1.14512 1.86984
1 35.5901 -0.978219 1.60466
1 34.8463 -0.383617 1.29779
1 33.9517 -0.689167 0.982534
1 33.0048 -0.553274 1.23951
1 32.0456 -0.721517 1.4842
1 31.1689 -0.306976 1.21849
1 30.1781 -0.457972 1.19586
1 29.2018 -0.663292 1.10829
1 28.2386 -0.793813 1.32844
1 27.2394 -0.897839 1.33394
1 26.2831 -0.729413 1.58168
1 25.2946 -0.591622 1.57604
1 24.3699 -0.196432 1.55713
1 23.4309 -0.468353 1.73839
1 22.4832 -0.135369 1.80397
1 21.6456 -0.638741 1.60056
1 20.6435 -0.628837 1.70175
1 19.6471 -0.601397 1.64011
1 18.6868 -0.356511 1.4878
1 17.7202 -0.142734 1.29329
1 16.735 -0.0697817 1.15117
1 15.7445 -0.0560078 1.30733
1 14.7809 0.163816 1.1912
1 13.8164 0.0421852 0.922217
1 12.8146 0.00778042 0.875519
1 11.8294 0.0450998 0.720497
1 10.8511 0.236157 0.720925
1 9.8798 0.434267 0.679578
1 8.90933 0.21902 0.679281
1 7.95812 -0.0937277 0.70883
1 6.97137 -0.225478 0.764705
1 5.97459 -0.182945 0.747476
1 4.98235 -0.0988572 0.668019
1 3.98176 -0.13252 0.686968
1 3.01906 -0.181586 0.408658
1 2.03367 -0.254684 0.319455
1 1.08423 0.0268396 0.170023
