1.000000000000000000e+00 nan
1.500000000000000000e+00 nan
2.000000000000000000e+00 8.962741827535458672e-01
2.500000000000000000e+00 1.377217785090125624e+01
3.000000000000000000e+00 1.382483699884410022e+01
3.500000000000000000e+00 5.185705041666804505e+01
4.000000000000000000e+00 9.298379654759764890e+01
4.500000000000000000e+00 1.567463976897612952e+02
5.000000000000000000e+00 1.649393256640584298e+02
5.500000000000000000e+00 2.030261623347354032e+02
6.000000000000000000e+00 2.432289712546651685e+02
6.500000000000000000e+00 2.919666970215131414e+02
7.000000000000000000e+00 3.216499114120284162e+02
7.500000000000000000e+00 3.495580362402694163e+02
8.000000000000000000e+00 3.953460944930377536e+02
8.500000000000000000e+00 4.413048135707045390e+02
9.000000000000000000e+00 4.917859107852842726e+02
9.500000000000000000e+00 5.567141026274035767e+02
1.000000000000000000e+01 5.805758596493991490e+02
1.500000000000000000e+01 9.910139354181030740e+02
2.000000000000000000e+01 1.309298697076034387e+03
2.500000000000000000e+01 1.449324957105586691e+03
3.000000000000000000e+01 1.719494435551095194e+03
3.500000000000000000e+01 1.755368218686863429e+03
4.000000000000000000e+01 1.805423898402568966e+03
4.500000000000000000e+01 1.845824717203024193e+03
5.000000000000000000e+01 1.904934519849383832e+03
5.500000000000000000e+01 1.999847750811047717e+03
6.000000000000000000e+01 1.939048355293929717e+03
6.500000000000000000e+01 1.949172306224736076e+03
7.000000000000000000e+01 1.984076233607108861e+03
7.500000000000000000e+01 2.025989657524850145e+03
8.000000000000000000e+01 1.973895892170660318e+03
8.500000000000000000e+01 2.042877627904584415e+03
9.000000000000000000e+01 2.042697860249449150e+03
9.500000000000000000e+01 2.046188943302791813e+03
1.000000000000000000e+02 2.003736497120328067e+03
1.500000000000000000e+02 2.084047246203618215e+03
2.000000000000000000e+02 2.032791672161047927e+03
2.500000000000000000e+02 2.074579953218633364e+03
3.000000000000000000e+02 2.111684119333222043e+03
3.500000000000000000e+02 2.048836271534300067e+03
4.000000000000000000e+02 2.055881228304994238e+03
4.500000000000000000e+02 2.180027549740201266e+03
5.000000000000000000e+02 2.071328475721989435e+03
5.500000000000000000e+02 2.154271306723480848e+03
6.000000000000000000e+02 2.137039758298319157e+03
6.500000000000000000e+02 2.113231844365417601e+03
7.000000000000000000e+02 2.053164504621965079e+03
7.500000000000000000e+02 2.077135140032324216e+03
8.000000000000000000e+02 2.122083137490880745e+03
8.500000000000000000e+02 2.037709327406825423e+03
9.000000000000000000e+02 2.108632825166535440e+03
9.500000000000000000e+02 2.130810867468476772e+03
1.000000000000000000e+03 2.091078978900813581e+03
