1.000000000000000000e+00 7.196891095557076845e+00
1.500000000000000000e+00 1.520386178597522608e+01
2.000000000000000000e+00 2.661015659049278881e+01
2.500000000000000000e+00 4.084167496693211774e+01
3.000000000000000000e+00 5.868791517175540662e+01
3.500000000000000000e+00 7.716549813897538002e+01
4.000000000000000000e+00 1.040656964764508530e+02
4.500000000000000000e+00 1.307503134905747402e+02
5.000000000000000000e+00 1.623821385421302068e+02
5.500000000000000000e+00 1.942904349432753293e+02
6.000000000000000000e+00 2.402890062608134372e+02
6.500000000000000000e+00 2.738087607759007938e+02
7.000000000000000000e+00 3.070731195219099163e+02
7.500000000000000000e+00 3.444775958154386899e+02
8.000000000000000000e+00 3.994398183470075310e+02
8.500000000000000000e+00 4.625839802544019221e+02
9.000000000000000000e+00 4.896823239153093255e+02
9.500000000000000000e+00 5.291907860943272226e+02
1.000000000000000000e+01 5.847825097865654698e+02
1.500000000000000000e+01 9.996418000199139442e+02
2.000000000000000000e+01 1.314939176190556509e+03
2.500000000000000000e+01 1.559095046805403626e+03
3.000000000000000000e+01 1.633945241116745137e+03
3.500000000000000000e+01 1.737803829308562626e+03
4.000000000000000000e+01 1.833881073404475956e+03
4.500000000000000000e+01 1.850852163761086103e+03
5.000000000000000000e+01 1.919433177528405849e+03
5.500000000000000000e+01 1.912162378267252734e+03
6.000000000000000000e+01 2.017499924387223700e+03
6.500000000000000000e+01 2.066212634293252449e+03
7.000000000000000000e+01 2.021116596341046488e+03
7.500000000000000000e+01 2.040290107561840159e+03
8.000000000000000000e+01 1.997439186258527343e+03
8.500000000000000000e+01 2.104195583077199444e+03
9.000000000000000000e+01 2.080668308932510172e+03
9.500000000000000000e+01 2.020654756414414805e+03
1.000000000000000000e+02 2.024700384226403003e+03
1.500000000000000000e+02 2.065706524742261536e+03
2.000000000000000000e+02 2.139841286641915303e+03
2.500000000000000000e+02 2.100043184302981899e+03
3.000000000000000000e+02 2.104997868683995421e+03
3.500000000000000000e+02 2.088537957481443300e+03
4.000000000000000000e+02 2.126207919609269993e+03
4.500000000000000000e+02 2.052887113701681301e+03
5.000000000000000000e+02 2.065963746950114000e+03
5.500000000000000000e+02 2.143417118801118704e+03
6.000000000000000000e+02 2.090848899221879037e+03
6.500000000000000000e+02 2.096859360795977864e+03
7.000000000000000000e+02 2.122353813762275877e+03
7.500000000000000000e+02 2.148558981237717035e+03
8.000000000000000000e+02 2.165803786265397775e+03
8.500000000000000000e+02 2.062936656335542921e+03
9.000000000000000000e+02 2.052126442138786388e+03
9.500000000000000000e+02 2.098935403393129036e+03
1.000000000000000000e+03 2.093262006707104320e+03
