1.000000000000000000e+00 3.280838244772260737e+01
2.000000000000000000e+00 6.871497067861425023e+01
3.000000000000000000e+00 9.005196039625548110e+01
4.000000000000000000e+00 1.045733766299559448e+02
5.000000000000000000e+00 1.148571478855405985e+02
6.000000000000000000e+00 1.531591441141802648e+02
7.000000000000000000e+00 1.573287716205350648e+02
8.000000000000000000e+00 1.546197939657629661e+02
9.000000000000000000e+00 1.712729324877298609e+02
1.000000000000000000e+01 1.829105606080168229e+02
1.200000000000000000e+01 2.177947001731827186e+02
1.400000000000000000e+01 2.342035295431775523e+02
1.600000000000000000e+01 2.429664850566945802e+02
1.800000000000000000e+01 2.412193687368205701e+02
2.000000000000000000e+01 3.020498324516479443e+02
2.500000000000000000e+01 3.163665223772082982e+02
3.000000000000000000e+01 3.003720336669666722e+02
4.000000000000000000e+01 3.301729698182724633e+02
6.000000000000000000e+01 3.367269352860323579e+02
8.000000000000000000e+01 3.278226543618929441e+02
1.000000000000000000e+02 3.314210388919934758e+02
1.500000000000000000e+02 3.373545400559410155e+02
2.000000000000000000e+02 3.346408934423961341e+02
3.000000000000000000e+02 3.447245394954740618e+02
4.000000000000000000e+02 3.273391696395029271e+02
6.000000000000000000e+02 3.434232356899464094e+02
8.000000000000000000e+02 3.319657758194514940e+02
1.000000000000000000e+03 3.486098257671960141e+02
