1.000000000000000000e+00 3.323339805330257946e+01
2.000000000000000000e+00 6.353973271339694406e+01
3.000000000000000000e+00 8.547057290975958210e+01
4.000000000000000000e+00 1.122689790010554844e+02
5.000000000000000000e+00 1.345975232882136936e+02
6.000000000000000000e+00 1.392644251860915858e+02
7.000000000000000000e+00 1.580703740925813179e+02
8.000000000000000000e+00 1.676502940928724570e+02
9.000000000000000000e+00 1.667529444007142558e+02
1.000000000000000000e+01 1.896218303263499365e+02
1.200000000000000000e+01 2.259297498199057941e+02
1.400000000000000000e+01 2.271098716393524626e+02
1.600000000000000000e+01 2.623705029325485611e+02
1.800000000000000000e+01 2.495771554544440676e+02
2.000000000000000000e+01 2.876409337792914016e+02
2.500000000000000000e+01 2.913294625602667907e+02
3.000000000000000000e+01 3.021100748680416928e+02
4.000000000000000000e+01 3.248233928412039404e+02
6.000000000000000000e+01 3.158531689994306362e+02
8.000000000000000000e+01 3.198148629675420693e+02
1.000000000000000000e+02 3.285739525645932986e+02
1.500000000000000000e+02 3.475334410659523314e+02
2.000000000000000000e+02 3.340283161271582344e+02
3.000000000000000000e+02 3.293872469230608431e+02
4.000000000000000000e+02 3.462603310619002741e+02
6.000000000000000000e+02 3.404150154068660186e+02
8.000000000000000000e+02 3.373535404732845109e+02
1.000000000000000000e+03 3.261229190692797033e+02
