1.000000000000000000e+02 3.201690011325804335e+02
2.000000000000000000e+02 3.206085946012759109e+02
3.000000000000000000e+02 3.173494132601925344e+02
4.000000000000000000e+02 3.284652480364183589e+02
5.000000000000000000e+02 3.165447884900885924e+02
6.000000000000000000e+02 3.299883061435787113e+02
7.000000000000000000e+02 3.324223158322716358e+02
8.000000000000000000e+02 3.239797491381006012e+02
9.000000000000000000e+02 3.442170356642861861e+02
1.000000000000000000e+03 3.339100393185753433e+02
