0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.796697902399947866e-01 -3.588832845775047353e-04 2.201865499306977769e-04 4.199062297650813652e-04 1.989992960596984745e-02 1.992709050195565906e-02
1.959135061400008482e+00 -3.846535563862996001e-04 2.449063818023968029e-04 8.387611534982146151e-04 3.982587492623647363e-02 4.004738183257661177e-02
2.938086163699990649e+00 -8.216587199077052392e-04 3.887309520310006919e-04 1.275398391639836950e-03 6.020304849680323950e-02 6.048454048926246024e-02
3.916834915499991077e+00 -1.402786469766288419e-03 1.055249875541507641e-03 1.728712007860872630e-03 8.090781085248932580e-02 8.079202002169735830e-02
4.894845833699950965e+00 -1.850923958489025323e-03 1.118334621040004704e-03 2.206178073260990202e-03 1.017958580621473319e-01 1.018780335844138990e-01
5.872336122300024108e+00 -2.344242486629769754e-03 1.905160142640307478e-03 2.708840795494410914e-03 1.234315074060943207e-01 1.232583627791878494e-01
6.849437834099942002e+00 -1.992813430928891492e-03 2.919266639514120267e-03 3.238433350615908899e-03 1.452608283222581176e-01 1.442499741792576118e-01
7.825871109500003087e+00 -2.167074772791086935e-03 2.881390753201120997e-03 3.800195010988012285e-03 1.671606173748733937e-01 1.669225063673073217e-01
8.801986494900058133e+00 -1.749872375596699548e-03 2.935226936106888600e-03 4.378994541231183771e-03 1.893729834873168483e-01 1.881391399657733332e-01
9.777301205700092979e+00 -1.601801433258883333e-03 2.730106887921010528e-03 4.985555945155324686e-03 2.123883525343636114e-01 2.112563931822481755e-01
1.075201636200015010e+01 -1.347377449365519050e-03 2.182036016441193070e-03 5.626873650285226826e-03 2.368136762432721254e-01 2.342919680854488873e-01
1.172603730600005889e+01 -1.802783760323003635e-03 2.008697460698988767e-03 6.287288981662351485e-03 2.610558978822379306e-01 2.579780998660984315e-01
1.269951055800009776e+01 -1.562774427898096360e-03 1.925629226910407013e-03 6.972572636928648510e-03 2.846803044892149415e-01 2.816625608864694041e-01
1.367222863399999433e+01 -1.991999951434009208e-03 1.944746751428235191e-03 7.711458893293846907e-03 3.087924692480558120e-01 3.063312717672196928e-01
1.464427629799998520e+01 -2.081497152061625739e-03 1.582259923355080686e-03 8.475475556615173767e-03 3.323575644622298042e-01 3.307499425446954189e-01
1.561544938000010774e+01 -2.544794363480968810e-03 1.401925774221288255e-03 9.313567996815501696e-03 3.575551853161607618e-01 3.568214224899895481e-01
1.658572529499991788e+01 -1.566450032572201494e-03 1.249963880601647143e-03 1.020513366286338736e-02 3.828162060566702163e-01 3.824172964940437680e-01
1.755519174399999471e+01 -9.191444442854017566e-04 4.798601447872063975e-04 1.114763575003798433e-02 4.082494245640255204e-01 4.084219924767054644e-01
1.852362141400021045e+01 -5.297145872639949515e-04 4.948183011569928487e-04 1.216926811624073450e-02 4.338201170690641484e-01 4.352953120042238888e-01
1.949094236400011582e+01 -1.302038987164806432e-03 2.671157193704857126e-04 1.322616690849152954e-02 4.620650772991327648e-01 4.620189358230020749e-01
2.045740281700015828e+01 -1.080930055440256681e-03 1.440288929690089687e-04 1.437195843856429144e-02 4.902271654301278425e-01 4.890985185763150889e-01
2.142235992199998762e+01 -2.055528427079469055e-03 6.968334967379408748e-05 1.561947838355409908e-02 5.190948022473678147e-01 5.187944025776878298e-01
2.238635497799980101e+01 -3.309897781892381582e-03 2.222744886377968170e-04 1.684364645521914394e-02 5.484336176208476354e-01 5.472902210611055862e-01
2.334881163699973072e+01 -3.386181672122657270e-03 -7.798078608420670190e-05 1.822968739948106418e-02 5.783620280733015040e-01 5.760500886598581838e-01
2.430971895999993748e+01 -4.193450660516920281e-03 -6.128359119736097446e-04 1.973347459331845771e-02 6.086174118992592197e-01 6.043133540774811019e-01
2.526933853400002405e+01 -2.669452369462870130e-03 -2.815490462481475277e-05 2.131410789073018633e-02 6.409688873915461160e-01 6.345890117750345727e-01
2.622696052200037542e+01 -2.124175613759986259e-03 -3.344492503801398212e-05 2.301573782108737309e-02 6.719337915897749536e-01 6.639206423080674657e-01
2.718270725100012797e+01 -1.926203526840010666e-03 -1.303367692649650355e-04 2.496683360452275902e-02 7.076572596559373984e-01 6.958358404769383609e-01
2.813658680199999296e+01 -1.249430606567016608e-03 2.667666929751675783e-04 2.710315543941203484e-02 7.405925985665052780e-01 7.297491253408973089e-01
2.908839649500011504e+01 -1.716137818237999015e-03 9.064821641429947818e-04 2.937045652761543016e-02 7.741966281956854656e-01 7.625483049860762863e-01
3.003733489600007545e+01 -1.814655190864009364e-03 4.090978707600294870e-04 3.184699696666886543e-02 8.111675983321671168e-01 7.991056530650171297e-01
3.098370026700018798e+01 -1.696107524206204569e-03 -1.203740949666989813e-03 3.469584815762757901e-02 8.474072615346639470e-01 8.333231999607613183e-01
3.192748656599952994e+01 -2.734471178494002168e-03 -1.141845902159087075e-03 3.769822904432772182e-02 8.836607179356702479e-01 8.727473715276112820e-01
3.286783958299998432e+01 -3.780661487069512158e-03 -1.604098907197016493e-03 4.105506708228528340e-02 9.205864952548111768e-01 9.095748223339369387e-01
3.380436031900003258e+01 -3.300636939340851651e-03 -2.708041617715799525e-03 4.506482886851784914e-02 9.615294680932036098e-01 9.517254299700098619e-01
3.473596649699989314e+01 -4.103867697191015615e-03 -3.423203585105227820e-03 4.953747882344872872e-02 1.002706298498142967e+00 9.937324198142993836e-01
3.566298426699940194e+01 -4.163071897432056578e-03 -2.880754073380005758e-03 5.465254842357117337e-02 1.045171365298697586e+00 1.034873829541866908e+00
3.658427167000004232e+01 -4.397818605094066385e-03 -3.620666847436601176e-03 6.072987795681296375e-02 1.087484209766381937e+00 1.082809574739262537e+00
3.749906085399992861e+01 -5.103350460834992115e-03 -2.849013518582011600e-03 6.768680864359027938e-02 1.133085959159151113e+00 1.129441876797789845e+00
3.840569188700025904e+01 -6.933238203014929942e-03 -3.660921442347824309e-03 7.569321492687922093e-02 1.180881880330914901e+00 1.178214890595505215e+00
3.930279781399926264e+01 -7.162966635227772071e-03 -1.001239122730877016e-03 8.544907843782102719e-02 1.232560118481285549e+00 1.229493193640754045e+00
4.018739844399983241e+01 -7.845000588644998607e-03 -5.935389663189881600e-04 9.777255178977969918e-02 1.287724533608547883e+00 1.278560350195304451e+00
4.105755214499990302e+01 -7.181149723786008077e-03 -2.465395423950076433e-03 1.131619844875956377e-01 1.338739388015196541e+00 1.332531163353456005e+00
4.190641976800032609e+01 -5.885849936355894152e-03 -3.271951272382493236e-03 1.332640112868235804e-01 1.398856432802688232e+00 1.389467527882700448e+00
4.273096175599943081e+01 -5.513505444219010676e-03 -5.876438926484122381e-03 1.591581923437939694e-01 1.454641106316751031e+00 1.449971228727572781e+00
4.351669971699977424e+01 -3.856454515187027633e-03 -5.051382850814026097e-03 1.949977624476208204e-01 1.519882754054298291e+00 1.517983857842214901e+00
4.424428709800017856e+01 -3.031527827020536262e-03 -6.076993334380650057e-03 2.490214242041378645e-01 1.581791097980109528e+00 1.582287008721108501e+00
4.488228327300015508e+01 -1.072526484377003429e-03 -4.308201026545011199e-03 3.287716016285061604e-01 1.637251207209894144e+00 1.642048718186520206e+00
4.535634759199993482e+01 -2.114585755781019788e-03 -3.071578912001012192e-03 4.393674192011925994e-01 1.684404403624342184e+00 1.692282737857308428e+00
4.555040014100064383e+01 6.024896486480125785e-04 3.090839426449936192e-04 5.199712861848769796e-01 1.708068587964678198e+00 1.714286150693166144e+00
4.535640665199967714e+01 -5.376521612169676270e-04 -1.133506288627984630e-03 4.365857069995556228e-01 1.688496972356482217e+00 1.691344566182758635e+00
4.488708320400019147e+01 -2.028240440510965543e-03 -1.445491502814022977e-03 3.254734066528933711e-01 1.640093414964051144e+00 1.658244104641987349e+00
4.424964354799912059e+01 -6.032468384871991947e-03 1.101006085927011460e-03 2.426881561079747840e-01 1.584063990096510111e+00 1.595767567429922096e+00
4.351933391799993700e+01 -6.734738101353711544e-03 5.610237514739898181e-04 1.921512034589715756e-01 1.522467704456324622e+00 1.529626192810335183e+00
4.273286659499967755e+01 -6.337622201732010657e-03 1.389105053588929372e-03 1.574267837636038891e-01 1.461339467411772564e+00 1.464375629797688205e+00
4.190909759200042117e+01 -5.504283436322956503e-03 2.260442666695187865e-03 1.318463776770056328e-01 1.406271539883786392e+00 1.407565119133316944e+00
4.105932570599979670e+01 -4.424569978732016164e-03 3.104116527050978895e-03 1.123342554856020803e-01 1.344103471016857121e+00 1.353854161287890712e+00
4.018953064499952177e+01 -4.191180688227974689e-03 3.407541752626265606e-03 9.716594451358423479e-02 1.287860139270953441e+00 1.295626312497286658e+00
3.930415237099938963e+01 -3.805241170519000401e-03 1.429889846819008305e-03 8.476782662657855738e-02 1.234910611353910781e+00 1.242607045871608085e+00
3.840674699100004830e+01 -3.301232711118179831e-03 9.243861409947492103e-04 7.472244104134570519e-02 1.182647526749467159e+00 1.191035049343017738e+00
3.750092559200000863e+01 -5.414311034599062107e-03 7.065372235679559521e-04 6.622839741865245433e-02 1.134013789276117956e+00 1.140009549547786882e+00
