0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.597490199999947263e-04 -8.128376889999875538e-03 5.719356480000062359e-03 2.565660274642179717e-01 4.803369296705336522e-01 4.806368331233444868e-01
1.966952449999939331e-03 -1.235304730000002030e-02 5.475652180000112161e-03 5.074474329791363036e-01 9.201998395830399691e-01 9.272446925623590852e-01
4.460498540000010226e-03 -1.477749211000004177e-02 8.164444550000022824e-03 7.641755482616351403e-01 1.327918265374831597e+00 1.335813997559127664e+00
5.946587719999969074e-03 -9.358756889999963677e-03 1.136977848000015300e-02 1.011987405670982332e+00 1.693217998822719395e+00 1.708543600183119793e+00
7.681804159999857523e-03 -2.590842120000048845e-03 1.062380872999998775e-02 1.251327778291197124e+00 2.007575388809499817e+00 2.042900228781725058e+00
1.261686212999999640e-02 -2.270713080000000272e-03 7.034920439999946262e-03 1.479634451253699190e+00 2.289784860434906033e+00 2.333330736638726588e+00
1.809385822000016131e-02 2.030955200000000155e-03 3.721930719999880927e-03 1.680373688031645329e+00 2.532965084477580398e+00 2.573167035837777838e+00
2.454117795000010718e-02 8.101992890000093289e-03 -3.895772439999913711e-03 1.867493043440133338e+00 2.708298716636596382e+00 2.775822438418432903e+00
3.158156447999993510e-02 1.301225301000051571e-02 -1.154672633000016109e-02 2.036349074209172993e+00 2.835459185011615535e+00 2.934237019902722121e+00
3.129999899000007746e-02 2.123098494999950056e-02 -1.733597744999975515e-02 2.165244881044475989e+00 2.929357079616397019e+00 3.017832757160600732e+00
3.285805752999979013e-02 2.682995300000051361e-02 -2.093329017999973063e-02 2.245726580514886717e+00 2.947486016984865564e+00 3.035000631677464700e+00
3.480161395000000435e-02 3.127254804000011851e-02 -2.625724734000040722e-02 2.259971839952414463e+00 2.908394195188001241e+00 2.983504822547858204e+00
3.664168571999977531e-02 3.092527468999982376e-02 -2.675702796999962149e-02 2.245854428096949018e+00 2.794437260654061284e+00 2.886182628788287907e+00
3.794147349000012714e-02 3.074517103999989051e-02 -2.631461170999989038e-02 2.172776328497504128e+00 2.592161615459943391e+00 2.703553077246562353e+00
3.712142882999986543e-02 2.925949110999974401e-02 -2.966761173999952345e-02 2.019208332244365245e+00 2.342527482254026072e+00 2.454964770786809414e+00
3.435770362000015871e-02 2.819096329999982650e-02 -2.724742322000010125e-02 1.797832099589652177e+00 2.024503204497273945e+00 2.119591320466194695e+00
2.762481611000002293e-02 2.467084329999994635e-02 -2.370332127000004604e-02 1.493253235912992638e+00 1.647776779283273152e+00 1.703216902727367144e+00
1.537975458999998706e-02 1.861710017000014344e-02 -2.121846797000032092e-02 1.104320968868892194e+00 1.188100070274963116e+00 1.207570863201046230e+00
5.930869310000015313e-03 9.234772129999947038e-03 -1.000909148000011205e-02 6.095339617378582320e-01 6.416938665483561399e-01 6.444753792290062178e-01
1.372460099999965653e-04 3.486378999999918937e-05 -1.904407600000052297e-04 1.024910949477271732e-03 1.037564556053200814e-03 1.030035782328601749e-03
-4.077445430000045841e-03 5.162185650000070819e-03 -6.309886119999910843e-03 6.359881889716704206e-01 6.609700035001160323e-01 6.584350186229960267e-01
-1.921681450000026995e-03 6.435244119999967982e-03 -1.489594689999999659e-02 1.228763698782026736e+00 1.272038033372550059e+00 1.280170648842305026e+00
5.658131800000772062e-04 6.235200329999855337e-03 -2.658654587999969079e-02 1.772641157783901189e+00 1.834556704683003137e+00 1.850340575703666612e+00
3.875204689999901114e-03 -1.344677710000042985e-03 -3.945508521999990803e-02 2.261834478596656872e+00 2.329314754517014752e+00 2.389708206410946723e+00
6.976030680000023555e-03 -3.419462009999950803e-03 -5.386508453000082852e-02 2.713538447399661546e+00 2.765945774616663577e+00 2.863237155031209014e+00
1.383319976000003601e-02 -4.412585349999990914e-03 -6.436959221000047859e-02 3.109796795131195779e+00 3.150561883104083361e+00 3.265801283581367009e+00
1.899683015000018516e-02 -6.163071830000193575e-03 -6.869223570000032586e-02 3.420754966290706633e+00 3.492687247918213167e+00 3.635430429206193637e+00
2.869651079999985602e-02 -1.186093279999991118e-02 -7.267265965999997190e-02 3.669029834669557566e+00 3.778458521981538976e+00 3.960037507190695472e+00
3.462939929000026507e-02 -1.444140519000009643e-02 -7.474915682999963562e-02 3.837633681452417900e+00 4.014249608284022663e+00 4.249914627523043720e+00
4.607546411000010278e-02 -2.169323179999976120e-02 -7.992223344000003171e-02 3.959262445689766707e+00 4.210508904627671356e+00 4.471295536094622491e+00
5.142692489000031536e-02 -3.068755995999956215e-02 -8.153532158000059704e-02 4.035829562492186717e+00 4.346611621380320756e+00 4.653351318070368059e+00
5.084517886000027714e-02 -3.232965092999982165e-02 -8.621218208999975596e-02 4.060911528376113466e+00 4.434414570632683628e+00 4.766685250860197343e+00
5.726448749999973886e-02 -3.186504215000020290e-02 -9.443568401999960504e-02 4.024205604024627903e+00 4.479299652506287366e+00 4.833191581698859096e+00
5.973499774000010087e-02 -3.132892680000026048e-02 -9.046182945000162678e-02 3.966735352036689921e+00 4.489941227495148013e+00 4.869331264665863301e+00
6.875855667999948573e-02 -3.018777850000011614e-02 -8.523586081999957875e-02 3.863383026138059062e+00 4.478040337775265556e+00 4.832625535596782207e+00
6.996114631999982014e-02 -2.500218196999997103e-02 -7.801185307000078895e-02 3.691654091708590713e+00 4.406577700528495178e+00 4.755209091080549122e+00
6.968296293999882984e-02 -1.918774039000005482e-02 -6.485261713999976307e-02 3.510715223441891020e+00 4.313494314719322098e+00 4.605845632815060320e+00
7.316335781000027350e-02 -6.781559940000118046e-03 -5.858748719000045346e-02 3.293932194252532142e+00 4.180293654389581448e+00 4.436432600591055930e+00
7.471629226999994267e-02 -9.237152029999931568e-03 -4.701206240000031095e-02 3.041105479572850712e+00 4.033314355923485195e+00 4.233514087257050917e+00
7.270907538000008496e-02 -9.234183880000126562e-03 -3.457898859999992275e-02 2.785066775928002780e+00 3.853684426692277842e+00 3.989295193427248254e+00
6.953735192000026766e-02 -7.394018279999989805e-03 -2.372634407000028325e-02 2.521017907449369488e+00 3.608080436820266801e+00 3.704409546404377807e+00
6.392297453999953860e-02 -8.014371689999884654e-03 -1.532359477999992864e-02 2.244640055451685434e+00 3.325232614368974993e+00 3.398054335005800120e+00
5.936677716999996107e-02 -1.432017071000027050e-02 -8.441404979999943617e-03 1.959117665858974178e+00 2.998237558528979552e+00 3.048212050884051560e+00
5.355298368999961145e-02 -2.171916233000007607e-02 -4.900216599999851659e-03 1.677836987421438941e+00 2.633988099865765431e+00 2.673523646811803545e+00
4.728490432999991888e-02 -1.903738573000015449e-02 -5.750087879999866460e-03 1.397054559891608649e+00 2.246511325517717594e+00 2.281817143051882990e+00
3.771208685999985488e-02 -1.502576684999994486e-02 -3.847404840000021378e-03 1.104279765893884546e+00 1.843148932295507025e+00 1.863053484349955990e+00
2.931722802000023831e-02 -1.427937890000008196e-02 -1.418598230000021063e-03 8.151138887696129931e-01 1.403121702838720175e+00 1.423285647597282599e+00
2.149759908000001274e-02 -1.110394410000001969e-02 -1.071444829999930069e-03 5.352082339928158072e-01 9.489643633277232704e-01 9.626720854474084543e-01
9.267536570000073012e-03 -6.734317129999896345e-03 -2.670169820000010616e-03 2.666576783422280883e-01 4.860712846784887575e-01 4.940746083445876069e-01
