0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.553126190084449229e-04 -1.475714638331888581e-03 -1.869278779472956058e-03 9.038336524951937068e-03 1.242725092709246193e-01 1.237236568575326018e-01
4.019925009990777233e-04 -1.384575742260006582e-03 -5.725004819107152448e-03 1.801281675277836489e-02 2.459483254194941015e-01 2.463258396023223773e-01
3.181650367897676033e-04 2.429384799828211456e-05 -6.310934236817942675e-03 2.733032793116797407e-02 3.681926384037228495e-01 3.694947236177642536e-01
-7.763822609839963714e-05 -1.779590140812076845e-04 -9.055088271938625463e-03 3.642778309819198063e-02 4.900076842631289065e-01 4.923695501663773455e-01
1.312889348595769586e-06 -6.203554032770164416e-04 -1.284211712781202150e-02 4.548284116759470502e-02 6.090329318733654906e-01 6.104642221150137216e-01
-6.907837513815017834e-06 -3.569007451985212621e-03 -1.511430789393246148e-02 5.482959875330698646e-02 7.261765454386854834e-01 7.254466862475802413e-01
-1.701484990244235746e-04 -5.130576976421689570e-03 -1.879046415054424352e-02 6.429241761042722714e-02 8.459149176171891771e-01 8.405299166374726738e-01
-9.167997602199538982e-05 -5.116097534027702273e-03 -2.181423298620081830e-02 7.335200112776239789e-02 9.603789027879839901e-01 9.554868674949922314e-01
-1.234557229836129354e-04 -6.184724864242137007e-03 -2.380630481440551907e-02 8.284842937578387745e-02 1.075374711457760091e+00 1.066219730774173646e+00
-3.780887420955041361e-04 -7.382276663767315533e-03 -2.886336032816932268e-02 9.197998057662212790e-02 1.184910448915824643e+00 1.179194138026063321e+00
-7.852850913279542464e-04 -8.028209819224691249e-03 -3.159417266508348504e-02 1.016735765085950011e-01 1.297396507025142975e+00 1.289207841430455970e+00
-1.150731540468739314e-03 -8.684343543571861751e-03 -3.864287725381449629e-02 1.113063975001313821e-01 1.403415352366894631e+00 1.394375815532166385e+00
-1.116878793577642153e-03 -8.368260267049109150e-03 -4.174527836808582248e-02 1.211507180283670354e-01 1.504903603003691748e+00 1.504332565071206496e+00
-1.583049860128304953e-03 -8.390282634758952640e-03 -4.601187821763586677e-02 1.304568674763439684e-01 1.609136543009065834e+00 1.612379213423389857e+00
-2.061919897035685480e-03 -1.229108072592219152e-02 -4.879649907144048560e-02 1.403989977840418846e-01 1.712701609188280072e+00 1.718155246394514446e+00
-2.653690119654916399e-03 -1.330059196266969793e-02 -5.093398633019164540e-02 1.501227134957018872e-01 1.814124864146717364e+00 1.827024694753285550e+00
-3.250909353769548555e-03 -1.544695440654464402e-02 -5.409437795904969287e-02 1.606464023738471691e-01 1.903503666785505422e+00 1.929772034691725979e+00
-3.267899268906189741e-03 -1.751415262465026365e-02 -5.666025506006287793e-02 1.703268519033135087e-01 2.000513557239774531e+00 2.030042880520390725e+00
-3.544358353510925451e-03 -1.974807882178736262e-02 -5.998990025623490013e-02 1.802844636640542897e-01 2.096353307042944980e+00 2.129843485978792028e+00
-3.331991842779646277e-03 -1.773798449657939397e-02 -6.234986124497503973e-02 1.903999185059937205e-01 2.187539187103349825e+00 2.234929060896919673e+00
-3.720048872799082244e-03 -1.734721030113493823e-02 -6.656986230282957440e-02 2.006609728969538931e-01 2.283747376382144534e+00 2.337381090761377678e+00
-3.459945203225307971e-03 -2.059666093467144715e-02 -7.176574434048858808e-02 2.106024263691435028e-01 2.378846052747492834e+00 2.437184980276147606e+00
-3.746568137473844842e-03 -2.175811411880842691e-02 -7.687261125085227687e-02 2.208865036448380559e-01 2.469208876184209256e+00 2.537500881985505607e+00
-4.118725592985197567e-03 -1.941738664519597132e-02 -7.752204467664909615e-02 2.309127870147205386e-01 2.560762426823143478e+00 2.637206559548578522e+00
-3.977215026211261550e-03 -1.982336381908367945e-02 -7.947192884176898509e-02 2.409262064965189687e-01 2.643542974837951753e+00 2.727325243743290883e+00
-3.714005512588432461e-03 -2.056229313100933070e-02 -7.950236162110127514e-02 2.509833243823124671e-01 2.736994247770113464e+00 2.819815952130306336e+00
-4.481174005030644399e-03 -2.106683595053987154e-02 -8.395326242977127484e-02 2.615461935254114190e-01 2.835545181425781713e+00 2.917036810403290659e+00
-3.932319612590842728e-03 -1.975414110580876043e-02 -8.494589687110659648e-02 2.717401315983009602e-01 2.922574397134579005e+00 3.006813835919892153e+00
-4.164668421918721157e-03 -1.831487306941862944e-02 -8.896857935071379730e-02 2.816211615079527442e-01 3.005442924076032973e+00 3.107953264488564571e+00
-4.675164308046748582e-03 -1.816852866781035192e-02 -9.384107181645076623e-02 2.923793940109586376e-01 3.100718334765735218e+00 3.204202420299486320e+00
-4.451883659700527941e-03 -1.696991635910558710e-02 -9.560194573215254066e-02 3.030586137711387407e-01 3.190683954559831115e+00 3.293088826114813905e+00
-4.382567984672891374e-03 -1.752961143891455797e-02 -9.870886960201133431e-02 3.130344476680737564e-01 3.268590997621927841e+00 3.377888997096478274e+00
-3.518780272220840485e-03 -1.323823141117568512e-02 -1.020057993253234568e-01 3.228861338880176790e-01 3.345246576303698482e+00 3.462106999777192051e+00
-3.129492019088285851e-03 -1.087083008533368603e-02 -1.053558308963534335e-01 3.326779671431056573e-01 3.430836495324187663e+00 3.541554793761300335e+00
-2.776465043842172610e-03 -1.128687228190604179e-02 -1.080510678788866447e-01 3.426527630131300795e-01 3.500020775678781337e+00 3.627039407142172767e+00
-3.279226039634297249e-03 -9.255839147605929296e-03 -1.093851129551704771e-01 3.525687887016565325e-01 3.581719247376851989e+00 3.709186731481487254e+00
-3.791238463527516443e-03 -8.965933237734475050e-03 -1.113025472154969137e-01 3.629244038288134133e-01 3.662044366634695791e+00 3.788136356727454412e+00
-3.391398516655383735e-03 -7.293292707867755562e-03 -1.133365249418187004e-01 3.731099118464609732e-01 3.731852637983039678e+00 3.863837236056379076e+00
