2.000000000000000000e+00 4.407405144547780651e+00 3.067740301516393231e+01 3.223169533779464047e+01
3.000000000000000000e+00 5.523310012219479148e+00 2.921312117392479735e+01 3.151397037708019866e+01
4.000000000000000000e+00 6.926591612704942058e+00 3.046041156365631508e+01 2.969519336319066127e+01
# 5.000000000000000000e+00 8.209274891919163153e+00 2.692496088873534177e+01 2.785919982448242038e+01
6.000000000000000000e+00 8.592311304064274680e+00 2.659274681355378434e+01 2.631676128512333790e+01
7.000000000000000000e+00 8.799925416220416352e+00 2.594223155289622795e+01 2.580354578966744583e+01
8.000000000000000000e+00 9.914266815579034997e+00 2.555733418706105553e+01 2.393185873085238669e+01
9.000000000000000000e+00 9.782468279655011756e+00 2.303421314696435829e+01 2.318112940945334799e+01
1.000000000000000000e+01 1.026136911023922593e+01 2.188270964763012927e+01 2.299464142295090596e+01
1.100000000000000000e+01 1.044991955978906795e+01 2.273046881413928944e+01 2.274089549998896231e+01
# 1.200000000000000000e+01 1.112611953726901959e+01 1.979781658147196666e+01 2.113437775795883766e+01
1.300000000000000000e+01 1.036032729118375073e+01 2.072422375829238916e+01 2.037383571963239604e+01
1.400000000000000000e+01 1.071834975617234420e+01 1.943417764210309784e+01 2.087773218033365197e+01
# 1.500000000000000000e+01 1.116766329178702755e+01 1.883459312723413603e+01 1.856205794928652253e+01
1.600000000000000000e+01 1.086194680119604250e+01 1.749913694474449244e+01 1.735478798820852830e+01
1.700000000000000000e+01 1.070236100370583188e+01 1.639476796721088903e+01 1.599717066438104496e+01
# 1.800000000000000000e+01 1.149082199434627682e+01 1.516164297942014194e+01 1.515007805388556861e+01
1.900000000000000000e+01 1.080216755550273966e+01 1.491141394312490043e+01 1.593741654505461014e+01
2.100000000000000000e+01 1.068117569398393663e+01 1.475772530709217989e+01 1.466118857471787074e+01
# 2.200000000000000000e+01 9.712032056818410197e+00 1.429801724169763411e+01 1.399921076044492807e+01
# 2.300000000000000000e+01 1.017298605270230816e+01 1.414485680746415674e+01 1.283439138876978092e+01
2.400000000000000000e+01 1.041341772611881211e+01 1.317975397699587781e+01 1.378680989759286035e+01
# 2.500000000000000000e+01 1.060384302796073186e+01 1.262898472656205051e+01 1.210530012571329017e+01
# 2.600000000000000000e+01 1.011026700839529013e+01 1.184625201006845785e+01 1.250232078339685593e+01
# 2.700000000000000000e+01 1.076512633377413763e+01 1.234785701975520666e+01 1.204527391378124790e+01
2.800000000000000000e+01 9.683639096744776964e+00 1.151416308604853356e+01 1.137616685674213457e+01
2.900000000000000000e+01 9.406397587035385754e+00 1.103509092201360353e+01 1.200619118278890340e+01
3.000000000000000000e+01 9.449335952103469438e+00 1.088203514468284361e+01 1.115382976266362469e+01
3.100000000000000000e+01 8.345217022721492128e+00 1.088960524590126688e+01 1.010566336712724045e+01
5.000000000000000000e+00 7.313617386129760867e+00 2.858187850723818713e+01 2.845667349299865734e+01
# 1.000000000000000000e+01 1.114739258952839229e+01 2.172484091140462681e+01 2.218794307718443903e+01
1.500000000000000000e+01 1.063318381500596388e+01 1.981857912438594838e+01 2.286621273899892159e+01
2.500000000000000000e+01 1.079795783164292899e+01 1.222700295003187954e+01 1.251344503174290601e+01
3.000000000000000000e+01 8.843116302185309863e+00 1.034700430947480143e+01 1.101249065293680829e+01
3.500000000000000000e+01 8.217046123235249411e+00 9.780864590041710827e+00 1.075456376476702935e+01
4.000000000000000000e+01 7.522750687468220399e+00 8.931180869260355593e+00 8.396963618465850487e+00
4.500000000000000000e+01 7.184721723324730469e+00 7.791453349795419037e+00 7.946416432078186709e+00
5.000000000000000000e+01 6.283239895089410609e+00 6.978597960074242046e+00 7.005985311484752565e+00
5.500000000000000000e+01 5.605863462314371937e+00 6.093370528450815726e+00 6.238179945954214212e+00
6.000000000000000000e+01 5.622601597388606542e+00 5.972511244728580415e+00 5.872046876265154758e+00
6.500000000000000000e+01 5.245700289648469905e+00 5.263376381522027359e+00 5.476750009581943246e+00
7.000000000000000000e+01 4.660230237835682132e+00 5.298748766590204440e+00 5.134650474303577461e+00
7.500000000000000000e+01 4.712815326894220114e+00 5.043242402989204898e+00 4.592308314033577865e+00
8.000000000000000000e+01 4.472002593907570045e+00 4.502788903332040960e+00 4.660152078470561676e+00
8.500000000000000000e+01 4.050600244091740798e+00 4.185953090974206425e+00 4.000104040774963288e+00
9.000000000000000000e+01 4.140391947944814355e+00 3.867139685497234414e+00 4.083778274895500715e+00
9.500000000000000000e+01 3.488664290925161726e+00 3.774353770234784911e+00 3.785632189616277454e+00
1.000000000000000000e+02 3.435101471033990883e+00 3.493826967788852489e+00 3.393105862766313763e+00
1.050000000000000000e+02 3.571398842630238768e+00 3.524638896584109116e+00 3.549878906104796172e+00
1.100000000000000000e+02 3.157618287877868468e+00 3.301643135514519933e+00 3.485861711417468367e+00
1.150000000000000000e+02 2.987136385074169453e+00 3.259958516920195226e+00 3.140014757729807204e+00
1.200000000000000000e+02 3.011899276304376816e+00 3.017666255328062874e+00 3.018909098904717148e+00
1.250000000000000000e+02 2.668994837572017609e+00 2.852925376543318237e+00 2.775296785905664088e+00
1.300000000000000000e+02 2.823798543374046677e+00 2.750384498482707052e+00 2.811564158811059588e+00
1.350000000000000000e+02 2.594505712831780553e+00 2.695486792063118475e+00 2.592563367579902245e+00
1.400000000000000000e+02 2.517262820543137103e+00 2.645605581433280840e+00 2.488117830406266329e+00
1.450000000000000000e+02 2.363596655065302699e+00 2.706940193768643699e+00 2.583477746415771215e+00
1.500000000000000000e+02 2.338975812947345467e+00 2.127789748177822737e+00 2.696465444489068553e+00
