1.425539294000001678e-01 -4.965341999999986315e-04 -4.709157999999979147e-04 1.525262326586823442e-03 5.373034211918304793e-04 5.375879737271126819e-04
1.135604478999997280e+00 -1.271542599999997891e-03 -9.891387000000063934e-04 1.563859837054354341e-03 7.463356888746016000e-03 7.200428549456448259e-03
2.128671575700005647e+00 -2.278807100000004686e-03 -1.795905700000001307e-03 1.610439409691266990e-03 1.419589473210431003e-02 1.381844410569126221e-02
3.121521569699990284e+00 -1.040962400000000881e-03 -1.349572600000002861e-03 1.656984080883537299e-03 2.056153285574785494e-02 2.077683310728028337e-02
4.114252666799990799e+00 -6.580609999999974930e-05 -4.795381999999978476e-04 1.700849221316969896e-03 2.744096939103772559e-02 2.772407603420801864e-02
5.107002953100018061e+00 -9.475404999999930940e-04 3.358829000000006530e-04 1.749048605627494344e-03 3.438788442146190755e-02 3.491813922612582027e-02
6.099685892499985052e+00 -2.028644699999996789e-03 -2.534669999999956133e-04 1.792816927696942297e-03 4.154752145508647937e-02 4.214305846517234222e-02
7.092336715599994790e+00 -3.163596399999993921e-03 8.429008999999997075e-04 1.839894749433521439e-03 4.849551639310682033e-02 4.921642645611931655e-02
8.084976377999950614e+00 -3.451005500000012358e-03 2.572198999999975337e-04 1.889468475006721073e-03 5.607653820587137072e-02 5.608028367873365422e-02
9.077668852500000440e+00 -3.454601400000006928e-03 -3.630214999999968562e-04 1.924370709660362493e-03 6.270313317492241800e-02 6.274077790696996892e-02
1.007012935399998454e+01 -4.376941900000000385e-03 -8.377237999999991502e-04 1.967380141952281870e-03 6.983975394814749549e-02 6.941447884698560833e-02
1.106272300470002357e+01 -3.464266000000003603e-03 -6.729920000000796313e-05 2.019355251685475867e-03 7.670343420545644442e-02 7.635480019840250321e-02
1.205516836950004844e+01 -5.022333399999996152e-03 -5.753650000000083394e-04 2.074491123440564116e-03 8.254553781844234384e-02 8.287235675440926541e-02
1.304755867320001528e+01 -6.024747400000012715e-03 -6.677062000000001836e-04 2.113787558281599553e-03 8.977384144289204948e-02 8.975037666897614508e-02
1.403986767119999612e+01 -4.376471400000000837e-03 -6.857086999999901979e-04 2.174245577098891675e-03 9.696484472320368586e-02 9.728219780360607138e-02
1.503223746350002266e+01 -3.745459999999996899e-03 -1.575559999999994517e-03 2.216053128661475951e-03 1.049130016997558146e-01 1.046654087238269720e-01
1.602447745599995343e+01 -3.437236000000011473e-03 -1.328216999999998942e-03 2.278959083247467186e-03 1.132139883558953425e-01 1.118936484668264508e-01
1.701667878910004816e+01 -3.365826599999996883e-03 -2.470720000000024212e-04 2.322988744349028384e-03 1.201672526773182176e-01 1.184765869360613622e-01
1.800881265200000314e+01 -2.335526199999997995e-03 1.039758300000007693e-03 2.388783377482696802e-03 1.264093780265780620e-01 1.268760276637486695e-01
1.900093716189995874e+01 -1.668780699999996469e-03 6.656795999999989789e-04 2.443764237307090390e-03 1.338735764629778169e-01 1.345278643765804860e-01
1.999291766389998060e+01 -1.952188700000000990e-03 1.555420999999968315e-04 2.498055546335336240e-03 1.397978503076464096e-01 1.433136899310467061e-01
2.098466529039998463e+01 -1.389104799999997834e-03 -7.959146000000107178e-04 2.541169360484467604e-03 1.489346682823483314e-01 1.507574155592418530e-01
2.197657634950006766e+01 -1.788699300000000467e-03 7.074762000000037144e-04 2.602581627738339252e-03 1.567922063134480626e-01 1.596980697262669058e-01
