100
Atoms. Timestep: 1141700000
1 -0.0135152 -0.0146406 0.0188468
1 0.560487 0.33728 -0.721906
1 -0.375756 0.528036 -1.04312
1 -1.23819 0.709406 -0.562262
1 -0.711698 0.529308 0.269628
1 -0.193388 -0.288309 0.0233208
1 0.331889 -0.623259 0.800884
1 1.27683 -0.324299 0.723081
1 1.95292 -0.113096 1.42504
1 2.79555 0.428308 1.4882
1 2.90121 -0.555747 1.66871
1 3.401 -0.963374 0.903602
1 2.74519 -0.255577 1.18483
1 2.26281 -0.962991 0.662272
1 1.7785 -0.627944 1.47617
1 1.21997 0.170777 1.24756
1 1.60399 -0.301568 0.44391
1 1.79572 -0.0301186 -0.503171
1 2.70946 -0.0804081 -0.900051
1 2.71173 0.624759 -0.195119
1 3.16813 0.378742 0.658248
1 3.23781 -0.555353 1.00654
1 3.71081 -1.43781 0.979092
1 3.09015 -1.5182 0.195385
1 2.95529 -0.633135 -0.250326
1 2.3716 -1.40861 0.00324068
1 1.4256 -1.74585 -0.0272599
1 0.662494 -2.07019 -0.602432
1 0.608417 -2.11184 0.395707
1 0.262925 -1.18996 0.543275
1 0.532533 -2.11337 0.262231
1 1.0035 -2.83472 -0.244897
1 0.99133 -3.78728 0.0462942
1 1.12772 -3.58988 -0.923813
1 0.380439 -2.92801 -0.957274
1 -0.276488 -3.67122 -0.842447
1 -0.200128 -3.61612 0.158973
1 0.0116477 -4.42367 -0.379261
1 -0.389655 -3.83435 0.324194
1 -1.17428 -3.27897 0.0702922
1 -0.859354 -3.89023 0.78965
1 -0.790496 -4.55701 1.53226
1 -0.0156103 -4.43407 0.920897
1 -0.793379 -3.83917 1.14583
1 -1.28353 -3.68284 2.00867
1 -2.13701 -3.2337 1.73358
1 -2.0786 -2.54332 1.012
1 -2.72368 -2.85385 1.71519
1 -3.00463 -3.25013 2.59034
1 -3.62139 -3.89988 2.13572
1 -3.08629 -3.06448 2.03322
1 -3.72539 -2.39256 1.66753
1 -4.44675 -2.03802 2.26209
1 -4.00753 -1.25721 2.69121
1 -4.31301 -0.414213 2.2436
1 -5.05052 -0.0645658 1.67279
1 -4.66682 -0.843497 1.18291
1 -4.84313 -0.0833525 0.562207
1 -3.92224 0.299413 0.504052
1 -3.7355 -0.682143 0.469773
1 -3.92844 -1.66628 0.395353
1 -4.14002 -2.27927 1.15447
1 -3.51581 -1.49976 1.09386
1 -3.55352 -0.505445 1.12581
1 -4.54351 -0.41429 1.1004
1 -4.17496 -1.33033 1.29646
1 -4.83044 -2.02888 1.58904
1 -3.9928 -2.51191 1.34029
1 -3.04455 -2.53969 1.01641
1 -2.94911 -2.57323 0.0247413
1 -1.99944 -2.61391 -0.274303
1 -2.50959 -3.44733 -0.0703792
1 -2.9417 -4.34788 -0.158332
1 -2.30825 -3.58435 -0.10886
1 -2.43879 -2.83652 -0.757084
1 -2.9313 -2.05577 -1.13861
1 -2.85158 -1.82523 -2.11106
1 -3.15178 -1.62129 -1.17598
1 -2.77534 -0.974662 -0.509461
1 -3.6327 -0.45857 -0.434104
1 -3.66478 0.452783 -0.0301266
1 -4.19212 -0.144299 0.5748
1 -3.21118 0.0238819 0.518824
1 -2.26573 -0.096637 0.836161
1 -1.50441 -0.630628 0.478114
1 -0.542863 -0.351417 0.619553
1 -0.15082 0.0342017 1.44981
1 0.646133 0.442384 1.90092
1 0.616278 -0.277288 1.20741
1 1.28033 -1.02399 1.27102
1 0.329703 -0.73243 1.33557
1 -0.412456 -1.38071 1.16487
1 0.113696 -2.05694 1.68184
1 0.671007 -1.34807 1.24539
1 1.23507 -1.58575 0.450654
1 0.861481 -0.972785 -0.24669
1 0.8447 0.0250268 -0.212078
1 1.66463 0.600166 -0.11633
1 0.957931 -0.104739 -0.0816104
1 0.372719 -0.859131 -0.364289
