100
Atoms. Timestep: 1627900000
1 -0.00847497 -0.0176113 -0.0503708
1 -0.550629 -0.683596 0.465545
1 0.0289722 -1.21992 -0.143677
1 0.94487 -0.943857 0.159913
1 0.872206 -0.731435 -0.817728
1 1.82682 -0.708851 -0.490613
1 1.76693 -0.350718 0.445505
1 1.9073 0.383258 -0.221873
1 2.53187 0.975474 -0.711424
1 2.62854 1.36393 0.208388
1 1.65185 1.39549 -0.00905315
1 2.2031 2.11197 -0.437142
1 2.12089 2.86656 -1.09772
1 1.41658 2.78964 -0.381747
1 2.07821 3.51978 -0.55258
1 2.15556 3.88739 -1.47881
1 3.09563 3.70573 -1.77437
1 2.79468 2.85624 -2.20697
1 3.09767 2.51957 -1.31486
1 3.00258 2.9979 -0.436841
1 3.03518 1.99849 -0.50496
1 3.36001 2.91113 -0.260806
1 3.53145 3.71482 0.315465
1 3.50859 3.27432 -0.580809
1 2.90506 3.50935 -1.33962
1 3.07831 3.26716 -0.384277
1 2.63071 4.07333 -0.769559
1 3.05672 4.84649 -0.295529
1 3.29948 3.96017 -0.692951
1 2.73625 3.39217 -0.0882419
1 3.42775 3.80911 -0.679042
1 3.08065 3.41304 0.171013
1 3.51436 2.90941 0.92389
1 4.26273 2.25885 1.00327
1 4.18443 2.82587 0.185266
1 4.29702 1.84571 0.0146153
1 3.67157 1.38081 0.644179
1 2.88593 0.853217 0.346989
1 2.73863 1.83609 0.196451
1 2.92885 2.59346 0.836901
1 3.59163 2.42197 0.103686
1 3.5514 2.35783 1.10321
1 3.53128 1.37453 0.943773
1 2.86543 0.727053 1.31169
1 2.32432 1.08191 2.0713
1 1.91488 1.12806 2.97924
1 1.8225 0.564764 3.80838
1 1.25059 0.0605956 4.4617
1 1.02393 -0.87752 4.72343
1 1.66079 -1.08425 5.46338
1 0.939734 -0.688427 6.03916
1 0.264468 -1.03182 6.68704
1 0.0176228 -0.440339 5.91307
1 0.183084 -1.41857 6.05669
1 0.597948 -0.925227 6.81788
1 1.22421 -0.26334 6.40686
1 0.827525 0.591007 6.73755
1 0.221123 -0.0388159 7.22611
1 0.221911 -0.521225 6.34867
1 0.644543 -0.986702 5.56812
1 0.11981 -1.74217 5.9788
1 -0.851766 -1.51237 5.83745
1 -1.75055 -1.09585 5.90314
1 -1.68158 -0.367629 6.58154
1 -2.19332 -1.21162 6.43223
1 -2.20111 -1.35559 5.44817
1 -2.08928 -2.25774 5.06338
1 -2.55483 -1.4226 4.77538
1 -1.81347 -1.70502 4.1631
1 -2.40543 -1.22141 3.51011
1 -1.93654 -2.10074 3.58335
1 -2.39955 -1.40849 3.02981
1 -2.29865 -0.597662 2.45473
1 -2.1216 0.368782 2.2681
1 -2.75243 0.897157 1.69992
1 -2.07524 0.72425 2.41106
1 -1.17368 0.918161 2.78753
1 -0.457444 0.624085 3.41085
1 -1.32614 0.378959 2.97315
1 -2.24325 0.79087 3.01226
1 -1.9755 0.821138 3.9728
1 -2.28483 0.2877 4.75591
1 -1.96842 0.570379 3.84343
1 -2.57909 1.21858 4.29968
1 -2.0043 0.526102 3.8625
1 -1.65441 0.626667 2.93307
1 -1.90924 0.346677 3.85604
1 -1.9018 0.356477 2.85403
1 -0.903055 0.288669 2.78703
1 -1.77292 -0.0485881 2.40741
1 -0.938368 -0.448549 2.03703
1 -1.05944 0.325946 1.41557
1 -0.410973 0.153154 0.67689
1 -0.204894 -0.621325 1.27637
1 -0.212497 -1.5614 0.934807
1 -1.17435 -1.63119 0.693968
1 -0.443201 -1.09375 1.11977
1 -0.29299 -1.18547 2.10458
1 0.261534 -1.11078 1.26769
1 0.221805 -0.181145 0.912589
