100
Atoms. Timestep: 1867200000
1 -0.00476072 0.018023 -0.0288705
1 -0.498931 0.857046 0.195584
1 -1.4624 0.896948 -0.0725825
1 -1.01328 0.0842874 0.304869
1 -1.48805 -0.32686 1.09042
1 -1.06681 0.427658 1.59772
1 -0.196705 0.409877 1.10404
1 -0.436509 -0.521392 0.826054
1 -0.850639 0.221511 1.34168
1 -0.422706 0.539805 2.18334
1 -0.621323 0.711682 1.22188
1 -0.291901 0.299866 2.07944
1 -0.0579134 -0.519237 2.59886
1 -0.0324028 0.477583 2.53849
1 0.166767 -0.0178458 1.69464
1 0.733009 -0.0166792 0.873496
1 1.38622 0.710506 0.665832
1 1.0854 -0.141817 0.221808
1 1.64535 0.140219 1.00255
1 2.37685 -0.531492 1.143
1 1.55677 0.0288469 1.00571
1 1.57819 0.654385 1.78426
1 2.48677 0.459354 1.39935
1 2.37843 -0.529341 1.3733
1 3.01404 -0.210276 0.667394
1 2.88129 0.772558 0.766211
1 2.23226 0.187655 0.279354
1 2.41986 1.1737 0.288024
1 3.30851 0.761297 0.0727448
1 3.78336 1.08889 -0.740442
1 3.82622 0.340208 -0.0809601
1 4.28365 -0.519533 -0.309844
1 4.73242 -0.144014 -1.12238
1 4.69843 -0.755376 -1.91368
1 4.91018 -0.0764884 -2.62109
1 5.0432 -0.995203 -3.01316
1 5.30317 -1.73947 -3.61825
1 5.77636 -2.507 -4.03888
1 5.59426 -1.5916 -3.66846
1 5.03001 -0.926559 -3.16496
1 4.06814 -0.800244 -2.88968
1 3.43022 -1.56701 -2.77294
1 4.18726 -1.90368 -3.33248
1 3.20703 -1.70813 -3.4505
1 3.00427 -0.761221 -3.21464
1 3.73401 -1.38395 -2.92746
1 3.88157 -1.83849 -2.04438
1 4.13763 -2.78334 -1.88221
1 4.03251 -2.91779 -0.90261
1 3.71359 -2.14701 -1.44368
1 3.59748 -1.33036 -0.881137
1 2.88799 -1.90974 -0.482802
1 3.23373 -0.982197 -0.317961
1 2.96837 -1.69771 0.324182
1 2.87218 -2.42158 -0.365778
1 2.52882 -2.83113 -1.21078
1 2.30962 -2.14494 -1.89583
1 2.68907 -3.06454 -1.77456
1 2.36024 -2.39198 -2.43069
1 2.33596 -2.92102 -1.58042
1 2.87869 -2.21771 -2.03186
1 3.41409 -2.2032 -1.18776
1 2.5867 -2.72441 -1.41328
1 2.37909 -3.65794 -1.68891
1 2.421 -4.6538 -1.7389
1 2.83711 -4.228 -0.931447
1 2.08075 -4.88316 -1.02754
1 2.42912 -4.46924 -1.87263
1 3.15158 -4.20982 -1.23404
1 3.61497 -4.29726 -0.361118
1 3.0705 -3.59378 0.107105
1 2.79503 -4.20514 -0.629205
1 2.66345 -3.97192 0.338043
1 1.93409 -4.17948 -0.313795
1 1.1631 -4.76591 -0.0831615
1 1.78144 -4.88785 -0.856324
1 2.45589 -5.62085 -0.846415
1 1.65472 -5.42334 -1.40543
1 1.15666 -4.58102 -1.5741
1 1.31275 -4.66099 -0.587694
1 2.28395 -4.48084 -0.422829
1 1.87372 -3.58665 -0.585007
1 0.923735 -3.87257 -0.57589
1 0.769197 -2.98801 -0.148786
1 1.6538 -3.17987 -0.570657
1 1.99338 -4.02626 -0.171265
1 2.97629 -4.00187 0.0131528
1 2.82449 -3.2719 -0.645003
1 2.52059 -2.59532 -1.32129
1 1.87064 -1.8908 -1.62222
1 0.914536 -1.62161 -1.59105
1 0.623915 -1.95414 -2.48827
1 0.722618 -2.21818 -3.44592
1 -0.17129 -2.04482 -3.05748
1 -1.11829 -2.00275 -3.37546
1 -0.490469 -2.44172 -2.74477
1 -0.917712 -1.53555 -2.78202
1 -0.576728 -1.89274 -1.91232
1 -0.600466 -0.97293 -1.52294
1 -0.0130577 -0.647489 -0.778051
