100
Atoms. Timestep: 1763300000
1 0.0467447 -0.0209978 0.0262779
1 -0.426819 -0.88194 0.199051
1 0.137671 -0.400932 0.880029
1 -0.581659 0.236895 0.602136
1 -0.18538 0.105994 -0.307191
1 0.350767 0.948195 -0.317084
1 -0.544072 0.831751 -0.739043
1 0.370206 0.52448 -1.01399
1 0.79337 1.13807 -1.67795
1 1.32211 1.61754 -0.965962
1 2.01677 2.32905 -1.14041
1 2.71956 2.76065 -1.70923
1 2.2587 2.76695 -2.59248
1 2.55487 3.70189 -2.80289
1 2.42622 2.73265 -2.9683
1 2.65891 3.06683 -3.88526
1 3.2021 3.82884 -3.54051
1 3.20328 4.4373 -4.33557
1 2.50857 4.63175 -5.02393
1 2.33521 5.33703 -5.7064
1 2.73756 5.31392 -4.78578
1 2.99003 4.72239 -4.02049
1 3.11094 4.8197 -5.00317
1 3.99586 5.22039 -4.77944
1 3.38268 4.94452 -5.52059
1 3.06308 4.93378 -6.4738
1 3.36288 4.13785 -6.99551
1 2.5594 3.54863 -7.00351
1 3.31176 4.04017 -6.57628
1 3.15227 3.1726 -6.10396
1 4.02318 2.71751 -5.92208
1 3.59394 1.92795 -6.36517
1 2.96559 1.14181 -6.29282
1 3.13359 1.95545 -5.73987
1 3.7357 2.10915 -6.52547
1 4.05994 2.77585 -5.85088
1 3.39081 2.72076 -6.58888
1 3.59096 1.77232 -6.32734
1 4.40983 2.31783 -6.20715
1 3.94864 2.5699 -7.05668
1 3.99517 3.4373 -6.56859
1 3.14659 2.95031 -6.79425
1 2.26291 2.6132 -6.44961
1 1.83102 3.02356 -5.63191
1 2.31177 2.70273 -6.44314
1 1.95154 2.00677 -7.06811
1 1.28588 2.72677 -7.23168
1 1.94613 2.82816 -6.48752
1 2.14163 2.07654 -5.85349
1 1.85821 2.39061 -6.75905
1 2.77145 2.07067 -7.01823
1 3.53163 1.6049 -6.55876
1 4.45333 1.99019 -6.63235
1 3.90873 2.04245 -5.79424
1 2.91556 1.89509 -5.7516
1 2.81241 0.905506 -5.76661
1 3.23651 0.200541 -6.33427
1 3.86396 -0.535287 -6.61183
1 3.92775 -0.518142 -5.61224
1 3.44548 0.215069 -6.09506
1 2.76094 -0.517033 -6.10189
1 3.67256 -0.229659 -6.38623
1 2.71939 -0.51279 -6.28387
1 2.89172 0.449786 -6.51412
1 2.49158 1.12214 -7.1363
1 2.07625 0.796372 -7.98514
1 2.79846 1.43275 -8.26305
1 2.61107 1.15897 -7.31806
1 3.33551 1.14916 -6.63325
1 2.46401 1.52264 -6.94781
1 2.84087 0.911965 -7.64251
1 1.96415 0.851566 -7.1796
1 1.91788 0.699711 -6.19421
1 2.00677 1.43275 -5.52087
1 2.39647 1.38196 -4.60136
1 1.58714 1.66988 -4.0864
1 2.48562 1.22842 -4.06298
1 2.12724 0.325276 -3.81457
1 2.71919 -0.132737 -3.15971
1 3.52794 -0.170479 -3.75524
1 4.43823 -0.5178 -3.54303
1 4.09673 -1.3035 -3.03283
1 3.40699 -1.59981 -2.3748
1 3.12531 -1.04277 -3.15498
1 2.26793 -1.55106 -3.05431
1 2.12786 -0.667106 -3.50215
1 1.97552 -1.64907 -3.34425
1 2.32766 -1.52915 -4.27251
1 3.16602 -1.33049 -3.76604
1 3.44993 -0.512606 -3.25081
1 3.226 -1.41798 -2.88403
1 3.25037 -1.02891 -3.80453
1 2.55086 -0.715778 -3.15779
1 1.7022 -0.190829 -3.15051
1 1.04625 0.480991 -3.49311
1 0.90536 -0.340724 -2.92862
1 0.674643 -0.338273 -1.95146
1 1.04698 -0.496331 -1.03333
1 0.84335 -0.215867 -0.0943675
1 0.47406 -0.53422 0.774632
